編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPVQMLKMQHHFFCB18CA,,13.28,本共有部分之項目有梯廳、梯間、樓梯間、機械室、水箱等五項。,鋼筋混凝土造,101年5月23日,十一層,
RPWQMLKMQHHFFCB28CA,,59.89,住家用,鋼筋混凝土造,101年5月23日,十一層,六層 陽台 雨遮
RPWQMLKMQHHFFCB28CA,,34.13,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、停車空間兼防空避難室、發電機房、台電配電室、電信機房、機車停車區、廣場式開放空間（頂蓋型）、門廳、公共服務空間（文康室）、公共服務空間（交誼廳）、資源回收室、管理室等十六項。,鋼筋混凝土造,101年5月23日,十一層,
RPWQMLKMQHHFFCB28CA,,13.28,本共有部分之項目有梯廳、梯間、樓梯間、機械室、水箱等五項。,鋼筋混凝土造,101年5月23日,十一層,
RPXQMLKMQHHFFCB38CA,,91.79,住家用,鋼筋混凝土造,101年5月23日,十一層,五層 陽台 雨遮
RPXQMLKMQHHFFCB38CA,,53.42,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、停車空間兼防空避難室、發電機房、台電配電室、電信機房、機車停車區、廣場式開放空間（頂蓋型）、門廳、公共服務空間（文康室）、公共服務空間（交誼廳）、資源回收室、管理室等十六項。,鋼筋混凝土造,101年5月23日,十一層,
RPXQMLKMQHHFFCB38CA,,20.16,本共有部分之項目有梯廳、梯間、樓梯間、機械室、水箱等五項。,鋼筋混凝土造,101年5月23日,十一層,
RPORMLKMQHHFFCB57CA,,89.45,住家用,鋼筋混凝土造,101年5月23日,十一層,五層 陽台 雨遮
RPORMLKMQHHFFCB57CA,,42.54,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、停車空間兼防空避難室、發電機房、台電配電室、電信機房、機車停車區、廣場式開放空間（頂蓋型）、門廳、公共服務空間（文康室）、公共服務空間（交誼廳）、資源回收室、管理室等十六項。,鋼筋混凝土造,101年5月23日,十一層,
RPORMLKMQHHFFCB57CA,,20.64,本共有部分之項目有梯廳、梯間、樓梯間、機械室、水箱等五項。,鋼筋混凝土造,101年5月23日,十一層,
RPUOMLKMQHHFFCB87CA,,63.60,住家用,鋼筋混凝土造,101年4月27日,九層,四層 陽台 雨遮
RPUOMLKMQHHFFCB87CA,,32.33,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、停車空間兼防空避難室、發電機室、台電配電室、電信室、機車停車區、管理室、門廳、公共服務空間（文康室）、公共服務空間（交誼廳）、資源回收室等十五項。,鋼筋混凝土造,101年4月27日,九層,
RPUOMLKMQHHFFCB87CA,,14.04,本共有部分之項目有梯廳、梯間、樓梯間、機械室、水箱等五項。,鋼筋混凝土造,101年4月27日,九層,
RPSOMLKMQHHFFCB67CA,,90.76,住家用,鋼筋混凝土造,101年4月27日,九層,四層 陽台 雨遮
RPSOMLKMQHHFFCB67CA,,38.93,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、停車空間兼防空避難室、發電機室、台電配電室、電信室、機車停車區、管理室、門廳、公共服務空間（文康室）、公共服務空間（交誼廳）、資源回收室等十五項。,鋼筋混凝土造,101年4月27日,九層,
RPSOMLKMQHHFFCB67CA,,21.12,本共有部分之項目有梯廳、梯間、樓梯間、機械室、水箱等五項。,鋼筋混凝土造,101年4月27日,九層,
RPVOMLKMQHHFFCB97CA,,86.75,住家用,鋼筋混凝土造,101年4月27日,九層,九層 陽台 雨遮
RPVOMLKMQHHFFCB97CA,,63.34,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、停車空間兼防空避難室、發電機室、台電配電室、電信室、機車停車區、管理室、門廳、公共服務空間（文康室）、公共服務空間（交誼廳）、資源回收室等十五項。,鋼筋混凝土造,101年4月27日,九層,
RPVOMLKMQHHFFCB97CA,,18.92,本共有部分之項目有梯廳、梯間、樓梯間、機械室、水箱等五項。,鋼筋混凝土造,101年4月27日,九層,
RPOPMLLMQHHFFCB47CA,18,23.83,住家用,鋼筋混凝土造,83年4月6日,六層,三層 陽台
RPOPMLLMQHHFFCB47CA,18,14.22,共有部份,鋼筋混凝土造,83年4月6日,六層,
RPWRMLNJRHHFFCB48CA,5,84.44,住家用,鋼筋混凝土造,96年9月7日,十五層,十層 陽台 雨遮
RPWRMLNJRHHFFCB48CA,5,57.20,共用,鋼筋混凝土造,96年9月7日,十五層,
RPPOMLQJRHHFFCB77CA,14,126.46,住家用,鋼筋混凝土造,87年11月13日,二十二層,四層 陽台 花台
RPPOMLQJRHHFFCB77CA,14,64.74,共有部份,鋼筋混凝土造,87年11月13日,二十二層,
RPSQMLLMQHHFFBB87CA,19,80.45,商業用,鋼筋混凝土造,82年12月14日,十三層,一層 平台
RPSQMLLMQHHFFBB87CA,19,31.78,共有部份,鋼筋混凝土造,82年12月14日,十三層,
RPROMLOJRHHFFBB67CA,7,136.23,住家用,鋼筋混凝土造,95年5月18日,十五層,二層 陽台 雨遮
RPROMLOJRHHFFBB67CA,7,78.96,共有部份,鋼筋混凝土造,95年5月18日,十五層,
RPXNMLLMQHHFFBB08CA,,528.39,住宅、樓梯間、停車空間、機械室,鋼筋混凝土造,100年8月12日,四層,一層 二層 三層 四層 陽台 雨遮 地下一層 見其他登記事項
RPUNMLKKQHHFFBB47CA,19,25.23,住家用,鋼筋混凝土造,83年7月5日,七層,四層 陽台 花台
RPUNMLKKQHHFFBB47CA,19,12.99,共有部份,鋼筋混凝土造,83年7月5日,七層,
RPUNMLKKQHHFFBB47CA,19,.00,共有部份,鋼筋混凝土造,83年7月5日,七層,
RPPNMLKLQHHFFBB07CA,19,60.04,住家用,鋼筋混凝土造,83年4月19日,十三層,十二層 陽台 花台
RPPOMLNKQHHFFBB37CA,20,90.48,住家用,鋼筋混凝土造,81年12月16日,十一層,十層 陽台
RPPOMLNKQHHFFBB37CA,20,16.35,共有部份,鋼筋混凝土造,81年12月16日,十一層,
RPPNMLPKQHHFFBB47CA,1,290.73,住宅，停車空間，機電設備空間，樓梯間,鋼筋混凝土造,100年8月25日,四層,一層 二層 三層 四層 陽台 雨遮 見其他登記事項
RPRNMLRKQHHFFBB87CA,2,119.49,住家用,鋼筋混凝土造,99年12月24日,十二層,四層 陽台 雨遮
RPSNMLRKQHHFFBB97CA,17,610.76,商業用,鋼筋混凝土造,84年9月13日,二十二層,三層 陽台 露台
RPSNMLRKQHHFFBB97CA,17,54.30,商業用,鋼筋混凝土造,84年9月13日,二十二層,
RPXNMLRKQHHFFBB48CA,18,19.06,住家用,鋼筋混凝土造,84年3月8日,十三層,七層 陽台
RPPPMLNLQHHFFBB57CA,19,65.76,住家用,鋼筋混凝土造,82年8月7日,七層,二層 陽台
RPPPMLNLQHHFFBB57CA,19,31.18,共有部份,鋼筋混凝土造,82年8月7日,七層,
RPRQMLLLQHHFFBB67CA,7,241.35,人行道、停車空間、店舖、住房,鋼筋混凝土造,94年11月3日,五層,一層 二層 三層 四層 五層 陽台 騎樓
RPXNMLQKQHHFFAB28CA,11,73.85,集合住宅,鋼筋混凝土造,90年4月3日,八層,四層 陽台
RPXNMLQKQHHFFAB28CA,11,8.47,集合住宅,鋼筋混凝土造,90年4月3日,八層,四層 陽台
RPXNMLQKQHHFFAB28CA,11,53.06,共有部份,鋼筋混凝土造,90年4月3日,八層,
RPPRMLKMQHHFFCB67CA,,87.29,住家用,鋼筋混凝土造,101年5月23日,十一層,八層 陽台 雨遮
RPPRMLKMQHHFFCB67CA,,41.55,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、停車空間兼防空避難室、發電機房、台電配電室、電信機房、機車停車區、廣場式開放空間（頂蓋型）、門廳、公共服務空間（文康室）、公共服務空間（交誼廳）、資源回收室、管理室等十六項。,鋼筋混凝土造,101年5月23日,十一層,
RPPRMLKMQHHFFCB67CA,,18.72,本共有部分之項目有梯廳、梯間、樓梯間、機械室、水箱等五項。,鋼筋混凝土造,101年5月23日,十一層,
RPOOMLOJRHHFFAB27CA,2,.27,辦公室,鋼筋混凝土造,100年1月5日,十五層,
RPOOMLOJRHHFFAB27CA,2,94.60,集合住宅,鋼筋混凝土造,100年1月5日,十五層,四層 陽台
RPRNMLQLQHHFFAB77CA,15,27.60,住家用,鋼筋混凝土造,86年4月28日,十九層,十九層 陽台 花台
RPSNMLTJQHHFFAB97CA,17,23.85,集合住宅,鋼骨鋼筋混凝土造,85年1月19日,二十二層,十層 陽台
RPSNMLTJQHHFFAB97CA,17,2.24,樓梯間．機房．蓄水池,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPSNMLTJQHHFFAB97CA,17,2.53,樓梯間,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPSNMLTJQHHFFAB97CA,17,6.52,防空避難室兼停車空間．走道,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPSNMLTJQHHFFAB97CA,17,8.17,走道,鋼筋混凝土造,85年1月19日,二十二層,
RPXNMLPJRHHFFAB18CA,23,124.00,住家用,鋼筋混凝土造,78年9月20日,十五層,八層 陽台
RPXNMLPJRHHFFAB18CA,23,9.82,共有部份,鋼筋混凝土造,78年9月20日,十五層,
RPPNMLOKQHHFFAB27CA,16,28.98,集合住宅,鋼筋混凝土造,85年8月29日,十四層,十一層 陽台 花台
RPPNMLOKQHHFFAB27CA,16,16.34,共同使用,鋼筋混凝土造,85年8月29日,十四層,
SPOOMLNJRHHFFAB27CA,17,83.92,住家用,鋼筋混凝土造,84年11月30日,十七層,十六層 陽台
SPOOMLNJRHHFFAB27CA,17,26.50,開放空間．梯間．防空避難室．停車空間．機械室．水箱,鋼筋混凝土造,84年11月30日,十七層,
RPWNMLNJRHHFFAB87CA,7,95.19,集合住宅,鋼筋混凝土造,94年10月11日,十五層,三層 陽台
RPWNMLNJRHHFFAB87CA,7,445.69,共用部分,鋼筋混凝土造,94年10月11日,十五層,
RPTNMLKLQHHFFFL88CA,16,122.63,住宅　人行道　店舖,鋼筋混凝土造,85年1月24日,十層,一層 二層 陽台 平台 騎樓
RPTNMLKLQHHFFFL88CA,16,36.01,共有部份,鋼筋混凝土造,85年1月24日,十層,
RPQNMLTLQHHFFFL86CA,,160.40,住宅、樓梯間,鋼筋混凝土造,101年5月28日,三層,一層 二層 三層 陽台 見其他登記事項
RPQNMLTLQHHFFFL86CA,,.68,守衛室,鋼筋混凝土造,101年5月28日,一層,
RPRNMLTLQHHFFFL96CA,,160.40,住宅、樓梯間,鋼筋混凝土造,101年4月25日,三層,一層 二層 三層 陽台 見其他登記事項
RPRNMLTLQHHFFFL96CA,,.68,守衛室,鋼筋混凝土造,101年4月25日,一層,
RPSNMLTLQHHFFFL07CA,,246.53,住宅、樓梯間,鋼筋混凝土造,101年4月25日,三層,一層 二層 三層 陽台 見其他登記事項
RPSNMLTLQHHFFFL07CA,,.68,守衛室,鋼筋混凝土造,101年4月25日,一層,
RPWNMLTLQHHFFFL47CA,,160.40,住宅、樓梯間,鋼筋混凝土造,101年4月25日,三層,一層 二層 三層 陽台 見其他登記事項
RPWNMLTLQHHFFFL47CA,,.68,守衛室,鋼筋混凝土造,101年4月25日,一層,
RPWNMLLMQHHFFEL66CA,6,88.62,集合住宅,鋼筋混凝土造,95年4月21日,十五層,九層 陽台
RPWNMLLMQHHFFEL66CA,6,50.72,共有部份,鋼筋混凝土造,95年4月21日,十五層,
RPTOMLKMQHHFFCB77CA,,65.59,住家用,鋼筋混凝土造,101年4月27日,九層,九層 陽台 雨遮
RPTOMLKMQHHFFCB77CA,,78.19,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、停車空間兼防空避難室、發電機室、台電配電室、電信室、機車停車區、管理室、門廳、公共服務空間（文康室）、公共服務空間（交誼廳）、資源回收室等十五項。,鋼筋混凝土造,101年4月27日,九層,
RPTOMLKMQHHFFCB77CA,,14.74,本共有部分之項目有梯廳、梯間、樓梯間、機械室、水箱等五項。,鋼筋混凝土造,101年4月27日,九層,
RPWRMLLMQHHFFCB48CA,3,139.39,住家用,鋼筋混凝土造,98年3月24日,二十五層,十五層 陽台 雨遮
RPWRMLLMQHHFFCB48CA,3,106.18,共用,鋼筋混凝土造,98年3月24日,二十五層,
RPUTMLKMQHHFFCB38CA,32,44.34,住家用,鋼筋混凝土造,69年12月24日,五層,四層
RPQOMLPKQHHFFCL78CA,17,70.89,住家用,鋼筋混凝土造,84年12月30日,七層,四層 陽台
RPQOMLPKQHHFFCL78CA,17,14.40,停車場,鋼筋混凝土造,84年12月30日,七層,
RPQOMLPKQHHFFCL78CA,17,13.27,防空避難室、桌球空間、門廳間、穿堂空間,鋼筋混凝土造,84年12月30日,七層,
RPQOMLPKQHHFFCL78CA,17,11.91,機械房、水塔、梯間,鋼筋混凝土造,84年12月30日,七層,
RPPNMLLLQHHFFCL28CA,19,260.91,住商用,鋼筋混凝土造,82年4月5日,五層,一層 二層 三層 四層 五層 陽台 平台 屋頂突出物
RPQNMLTLQHHFFBL09CA,18,176.97,住宅、梯間,鋼筋混凝土造,83年8月18日,三層,一層 二層 三層 陽台 平台 屋頂突出物
RPROMLLMQHHFFCL68CA,10,146.35,見其他登記事項,鋼筋混凝土造,91年10月23日,四層,
RPUOMLOJRHHFFCL09CA,33,107.84,住商用,加強磚造,68年8月10日,二層,一層 二層 騎樓 電梯樓梯間
RPPNMLRLQHHFFBL78CA,37,91.36,住家用,鋼筋混凝土加強磚造,65年3月31日,二層,一層 二層
RPPNMLTJRHHFFAL78CA,11,71.37,住家用,鋼筋混凝土造,90年10月18日,十四層,二層 陽台
RPQNMLRKQHHFFGL66CA,19,128.74,集合住宅,鋼筋混凝土造,82年12月2日,七層,五層 陽台 花台
RPQNMLRKQHHFFGL66CA,19,61.52,共有部份,鋼筋混凝土造,82年12月2日,七層,
RPSNMLLLQHHFFHL09CA,21,138.29,住家用,鋼筋混凝土造,80年6月25日,十二層,四層 陽台
RPSNMLLLQHHFFHL09CA,21,26.26,共有部份,鋼筋混凝土造,80年6月25日,十二層,
RPSNMLLLQHHFFHL09CA,21,27.67,共有部份,鋼筋混凝土造,80年6月25日,十二層,
RPPNMLQKQHHFFHL56CA,20,252.88,住宅、儲藏室,鋼筋混凝土造,81年5月10日,四層,一層 二層 三層 四層 陽台 平台 地下層
RPPNMLRKQHHFFHL66CA,1,141.22,人行道、住宅、停車空間、樓梯間,鋼筋混凝土造,100年7月23日,三層,一層 二層 三層 陽台 騎樓 雨遮 見其他登記事項
RPPNMLRKQHHFFHL66CA,1,5.95,機電設備空間、管委會空間、台電配電室、電信室、消防機房、電表室、發電機室、空調機械室,鋼筋混凝土造,100年7月23日,三層,
RPPNMLTJQHHFFHL76CA,23,117.10,住家用,加強磚造,78年11月29日,一層,
RPWNMLSLQHHFFHL57CA,19,76.34,集合住宅,鋼筋混凝土造,82年12月16日,十二層,五層 陽台 花台
RPWNMLSLQHHFFHL57CA,19,20.23,人行道、梯間、避難室、水箱、停車空間、機械室、辦公室、走廊,鋼筋混凝土造,82年12月16日,十二層,
RPUNMLTLQHHFFHL47CA,1,194.23,住宅　停車空間,鋼筋混凝土造,100年11月22日,四層,一層 二層 三層 四層 陽台 雨遮
RPUNMLTLQHHFFHL47CA,1,1.59,台電配電室　電信室,鋼筋混凝土造,100年11月22日,一層,
RPPNMLKKQHHFFGL48CA,23,238.23,避難室、住宅,鋼筋混凝土造,79年1月10日,四層,一層 二層 三層 四層 陽台 花台 地下層
RPSOMLSLQHHFFGL17CA,11,208.98,住房．人行道．店舖．停車空間．梯間,鋼筋混凝土造,90年3月9日,四層,一層 二層 三層 四層 陽台 騎樓 雨遮 見其他登記事項
RPPQMLQJRHHFFGL76CA,,88.59,集合住宅,鋼筋混凝土造,101年3月21日,十三層,六層 陽台 雨遮
RPPQMLQJRHHFFGL76CA,,20.06,本共有部分之項目有停車空間、車道、電信室、發電機室、台電配電室、梯間、排煙室、清水池、防空避難室兼停車空間、管委會使用空間、儲藏室、梯廳、昇降機間、消防機械室及垃圾室等１５項。,鋼筋混凝土造,101年3月21日,十三層,
RPPQMLQJRHHFFGL76CA,,21.37,本共有部分之項目有梯間、機械室、排煙室、水箱、梯廳及昇降機間等６項。,鋼筋混凝土造,101年3月21日,十三層,
SPPQMLQJRHHFFGL86CA,,27.98,本共有部分之項目有停車空間、車道、電信室、發電機室、台電配電室、梯間、排煙室、清水池、防空避難室兼停車空間、管委會使用空間、儲藏室、梯廳、昇降機間、消防機械室及垃圾室等１５項。,鋼筋混凝土造,101年3月21日,十三層,
RPQQMLQJRHHFFGL86CA,,79.82,集合住宅,鋼筋混凝土造,101年3月21日,十三層,十二層 陽台 雨遮
RPQQMLQJRHHFFGL86CA,,18.10,本共有部分之項目有停車空間、車道、電信室、發電機室、台電配電室、梯間、排煙室、清水池、防空避難室兼停車空間、管委會使用空間、儲藏室、梯廳、昇降機間、消防機械室及垃圾室等１５項。,鋼筋混凝土造,101年3月21日,十三層,
RPQQMLQJRHHFFGL86CA,,19.28,本共有部分之項目有梯間、機械室、排煙室、水箱、梯廳及昇降機間等６項。,鋼筋混凝土造,101年3月21日,十三層,
SPQQMLQJRHHFFGL96CA,,27.98,本共有部分之項目有停車空間、車道、電信室、發電機室、台電配電室、梯間、排煙室、清水池、防空避難室兼停車空間、管委會使用空間、儲藏室、梯廳、昇降機間、消防機械室及垃圾室等１５項。,鋼筋混凝土造,101年3月21日,十三層,
RPRQMLQJRHHFFGL96CA,,88.59,集合住宅,鋼筋混凝土造,101年3月21日,十三層,十三層 陽台 雨遮
RPRQMLQJRHHFFGL96CA,,20.06,本共有部分之項目有停車空間、車道、電信室、發電機室、台電配電室、梯間、排煙室、清水池、防空避難室兼停車空間、管委會使用空間、儲藏室、梯廳、昇降機間、消防機械室及垃圾室等１５項。,鋼筋混凝土造,101年3月21日,十三層,
RPRQMLQJRHHFFGL96CA,,21.37,本共有部分之項目有梯間、機械室、排煙室、水箱、梯廳及昇降機間等６項。,鋼筋混凝土造,101年3月21日,十三層,
SPRQMLQJRHHFFGL07CA,,27.98,本共有部分之項目有停車空間、車道、電信室、發電機室、台電配電室、梯間、排煙室、清水池、防空避難室兼停車空間、管委會使用空間、儲藏室、梯廳、昇降機間、消防機械室及垃圾室等１５項。,鋼筋混凝土造,101年3月21日,十三層,
RPSQMLQJRHHFFGL07CA,,88.59,集合住宅,鋼筋混凝土造,101年3月21日,十三層,十二層 陽台 雨遮
RPSQMLQJRHHFFGL07CA,,20.06,本共有部分之項目有停車空間、車道、電信室、發電機室、台電配電室、梯間、排煙室、清水池、防空避難室兼停車空間、管委會使用空間、儲藏室、梯廳、昇降機間、消防機械室及垃圾室等１５項。,鋼筋混凝土造,101年3月21日,十三層,
RPSQMLQJRHHFFGL07CA,,21.37,本共有部分之項目有梯間、機械室、排煙室、水箱、梯廳及昇降機間等６項。,鋼筋混凝土造,101年3月21日,十三層,
SPSQMLQJRHHFFGL17CA,,27.98,本共有部分之項目有停車空間、車道、電信室、發電機室、台電配電室、梯間、排煙室、清水池、防空避難室兼停車空間、管委會使用空間、儲藏室、梯廳、昇降機間、消防機械室及垃圾室等１５項。,鋼筋混凝土造,101年3月21日,十三層,
RPTNMLTJQHHFFAB18DA,16,6.89,樓梯間，人行道，電梯間，瞭望台，防空避難室，停車空間，機械室，水箱,鋼筋混凝土造,85年5月3日,十六層,
RPTNMLTJQHHFFAB18DA,16,45.47,集合住宅,鋼筋混凝土造,85年5月3日,十六層,十一層 陽台
RPUNMLKKQHHFFAB47DA,18,96.51,住家用,鋼筋混凝土造,83年7月2日,十三層,八層 陽台
RPUNMLKKQHHFFAB47DA,18,21.87,防空避難室．停車空間．機械室．水塔．梯間．受電室,鋼筋混凝土造,83年7月2日,十三層,
RPWNMLNJRHHFFHL96CA,31,110.04,店住宅,加強磚造,70年10月10日,二層,一層 二層 騎樓 見其他登記事項
RPSNMLSJQHHFFCB18DA,3,39.61,住家用,鋼筋混凝土造,98年8月13日,二十六層,十七層 陽台 雨遮
RPSNMLSJQHHFFCB18DA,3,3.28,共有,鋼筋混凝土造,98年8月13日,二十六層,
RPSNMLSJQHHFFCB18DA,3,15.60,共有,鋼筋混凝土造,98年8月13日,二十六層,
RPRNMLTJQHHFFBB08DA,18,93.35,住家用,鋼筋混凝土造,84年2月14日,十四層,七層 陽台 花台
RPRNMLTJQHHFFBB08DA,18,33.74,共有部份,鋼筋混凝土造,84年2月14日,十四層,
RPTNMLSJQHHFFCB28DA,3,37.23,住家用,鋼筋混凝土造,98年8月13日,二十六層,十五層 陽台 雨遮
RPTNMLSJQHHFFCB28DA,3,3.11,共有,鋼筋混凝土造,98年8月13日,二十六層,
RPTNMLSJQHHFFCB28DA,3,14.66,共有,鋼筋混凝土造,98年8月13日,二十六層,
RPSNMLSJQHHFFBB08DA,20,133.43,住家用,鋼筋混凝土造,81年11月21日,七層,六層 陽台
RPVNMLTJQHHFFBB48DA,27,52.93,住家用,鋼筋混凝土造,75年5月15日,七層,三層
