鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
北區,房地(土地+建物),台中市北區陝西八街２４號５樓之４,19.13,住,,,1010823,土地4建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720817,77.39,3,1,1,有,無,2000000,25843,,0.0,0,,RPUQMLRLRHHFFBB68CA,68.19,0.0,9.2,,
北屯區,房地(土地+建物),台中市北屯區旅順路一段１９３號地下室,40.71,住,,,1010827,土地2建物1車位0,地下層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0790817,319.75,0,0,0,無,無,2000000,6255,,0.0,0,,RPWNMLRLRHHFFBB58CA,266.79,0.0,0.0,,
北屯區,房地(土地+建物),台中市北屯區中清路同平巷３之７號七樓之１,15.33,商,,,1010822,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810124,67.62,2,1,1,有,有,3200000,47323,,0.0,0,,RPTOMLRLRHHFFBB38CA,51.82,0.0,15.8,,
北屯區,土地,同榮段1230地號,54.38,住,,,1010913,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3289688,60500,,0.0,0,,RPVPMLRLRHHFFBB68CA,0.0,0.0,0.0,,
北區,房地(土地+建物),台中市北區大雅路４８２巷４之４號,25.45,住,,,1010820,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701229,94.4,5,3,3,有,無,2350000,24894,,0.0,0,,RPSNMLKMRHHFFBB57CA,84.32,0.0,10.08,,
北區,房地(土地+建物),台中市北區建德里梅豐街50號5樓,6.55,住,,,1010914,土地1建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821222,35.28,1,1,1,有,無,1000000,28345,,0.0,0,,RPPNMLTLRHHFFBB08CA,35.28,0.0,0.0,,
北區,房地(土地+建物),台中市北區大義街１０１之２號,34.41,住,,,1010912,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770922,126.13,2,1,1,有,無,3476600,27564,,0.0,0,,RPSNMLLJIIHFFBB56CA,109.74,4.41,11.98,,
北屯區,房地(土地+建物),台中市北屯區東山路二段１００巷４９號,222.72,其他,,,1010909,土地6建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0851109,171.81,7,3,4,有,有,3550000,20662,,0.0,0,,RPSNMLSLRHHFFBB28CA,153.8,2.83,15.18,,
北屯區,土地,和平段209地號,146.97,住,,,1010804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10225432,69575,,0.0,0,,RPTOMLSLRHHFFBB48CA,0.0,0.0,0.0,,
北屯區,房地(土地+建物),台中市北屯區松勇里松竹路二段８６巷４８弄１７號,94.0,住,,,1010903,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0760710,140.35,3,2,2,有,無,7500000,53438,,0.0,0,,RPORMLLJIIHFFBB56CA,113.12,18.8,8.43,,
北屯區,房地(土地+建物),台中市北屯區景和街２２８號,83.0,住,,,1010905,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0781124,262.46,6,1,4,有,無,7475000,28481,,0.0,0,,RPXOMLPKIIHFFBB67CA,216.63,15.06,30.77,,
北屯區,房地(土地+建物),台中市北屯區昌平路二段４巷８６號四樓,15.34,住,,,1010914,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830426,68.66,3,2,2,有,無,3120000,45441,,0.0,0,,RPTOMLPKIIHFFBB27CA,59.79,0.0,8.87,,
北屯區,土地,長春段178地號,495.0,住,,,1010904,土地1建物0車位0,,,公寓(5樓含以下無電梯),,,,0.0,0,0,0,有,無,11752500,23742,,0.0,0,,RPQNMLKKIIHFFBB98CA,0.0,0.0,0.0,,
北屯區,房地(土地+建物),台中市北屯區梅川東路四段105號7樓之25,3.73,住,,,1010829,土地1建物1車位0,七層,十七層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0831222,39.46,1,0,1,有,無,1100000,27879,,0.0,0,,RPPNMLLKIIHFFBB98CA,23.59,0.46,3.05,,
北屯區,房地(土地+建物),台中市北屯區和福路７８號,148.95,住,,,1010919,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1001017,340.45,7,2,7,有,有,31800000,93406,,0.0,0,,RPTPMLLKIIHFFBB96CA,322.1,0.0,18.35,,
南區,房地(土地+建物)+車位,台中市南區崇倫街５２號六樓之一,16.65,住,,,991222,土地2建物1車位1,六層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010723,54.93,2,2,1,有,有,3850000,70089,升降機械,0.0,0,,RPVOMLRKIIHFFAB57CA,45.53,6.76,2.64,,
南區,房地(土地+建物)+車位,台中市南區崇倫街５２號六樓之二,14.4,住,,,991029,土地2建物1車位1,六層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010723,47.48,1,2,1,有,有,3530000,74347,升降機械,0.0,0,,RPWOMLRKIIHFFAB67CA,38.95,5.89,2.64,,
南區,房地(土地+建物)+車位,台中市南區崇倫街５２號六樓之三,17.94,住,,,1000107,土地2建物1車位1,六層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010723,59.17,2,2,1,有,有,4970000,83995,坡道平面,0.0,0,,RPXOMLRKIIHFFAB77CA,53.84,2.16,3.17,,
南區,房地(土地+建物)+車位,台中市南區崇倫街５２號六樓之六,36.57,住,,,991114,土地2建物1車位1,六層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010723,120.66,3,2,2,有,有,8720000,72269,坡道平面,0.0,0,,RPOPMLRKIIHFFAB96CA,104.84,2.12,13.7,,
南區,房地(土地+建物),台中市南區學府路１４６巷１５號１６樓之１２,5.88,住,,,1010815,土地1建物1車位0,十六層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850627,59.53,1,1,1,無,有,1650000,27716,,0.0,0,,RPRNMLOKIIHFFAB76CA,34.77,0.35,3.45,,
南區,房地(土地+建物)+車位,台中市南區崇倫街５２號三樓之六,18.69,住,,,1000107,土地2建物1車位1,三層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010723,61.67,2,2,1,有,有,4160000,67456,升降機械,0.0,0,,RPXNMLRKIIHFFAB67CA,50.67,3.24,7.76,,
南區,房地(土地+建物)+車位,台中市南區崇倫街５２號三樓之七,20.1,住,,,1000104,土地2建物1車位1,三層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010723,66.31,2,2,1,有,有,4400000,66355,升降機械,0.0,0,,RPOOMLRKIIHFFAB86CA,54.84,4.69,6.78,,
南區,房地(土地+建物),台中市南區崇倫街５２號四樓之二,18.56,住,,,991019,土地2建物1車位0,四層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010723,61.26,2,2,2,有,有,3300000,53869,,0.0,0,,RPPOMLRKIIHFFAB96CA,52.27,6.35,2.64,,
南區,房地(土地+建物)+車位,台中市南區崇倫街５２號四樓之七,20.1,住,,,991022,土地2建物1車位1,四層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010723,66.31,2,2,1,有,有,4580000,69070,坡道平面,0.0,0,,RPQOMLRKIIHFFAB07CA,54.84,4.69,6.78,,
南區,房地(土地+建物)+車位,台中市南區崇倫街５２號五樓之三,19.27,住,,,991213,土地2建物1車位1,五層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010723,63.56,2,2,2,有,有,4250000,66866,升降機械,0.0,0,,RPSOMLRKIIHFFAB27CA,52.54,4.24,6.78,,
南區,房地(土地+建物)+車位,台中市南區崇倫街５２號五樓之五,18.69,住,,,1000105,土地2建物1車位1,五層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010723,61.67,2,2,1,有,有,4500000,72969,坡道平面,0.0,0,,RPTOMLRKIIHFFAB37CA,50.67,3.24,7.76,,
南區,房地(土地+建物)+車位,台中市南區崇倫街５２號七樓之二,14.4,住,,,991107,土地2建物1車位1,七層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010723,47.48,2,2,1,有,有,3530000,74347,升降機械,0.0,0,,RPQPMLRKIIHFFAB17CA,38.95,5.89,2.64,,
南區,房地(土地+建物)+車位,台中市南區崇倫街５２號八樓之一,45.38,住,,,1000219,土地2建物1車位2,八層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010723,149.73,2,2,3,有,有,11180000,74668,坡道平面,0.0,0,,RPRPMLRKIIHFFAB27CA,127.34,9.39,13.0,,
南區,房地(土地+建物)+車位,台中市南區崇倫街５２號九樓之一,31.53,住,,,991030,土地2建物1車位1,九層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010723,104.05,3,2,2,有,有,8010000,76982,坡道平面,0.0,0,,RPTPMLRKIIHFFAB47CA,88.58,6.71,8.76,,
南區,房地(土地+建物)+車位,台中市南區崇倫街５２號九樓之二,27.93,住,,,991030,土地2建物1車位1,九層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010723,92.15,3,2,2,有,有,7300000,79219,坡道平面,0.0,0,,RPUPMLRKIIHFFAB57CA,77.78,5.86,8.51,,
南區,房地(土地+建物)+車位,台中市南區崇倫街５２之１號,27.87,住,,,1010911,土地2建物1車位1,一層，騎樓,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010723,105.1,0,0,1,有,有,6000000,57088,升降機械,0.0,0,,RPVPMLRKIIHFFAB67CA,105.1,0.0,0.0,,
南區,房地(土地+建物)+車位,台中市南區崇倫街５２號二樓之七,19.89,住,,,1001012,土地2建物1車位1,二層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010723,65.64,2,2,1,有,有,4680000,71298,坡道平面,0.0,0,,RPWPMLRKIIHFFAB77CA,55.57,3.95,6.12,,
南區,房地(土地+建物),台中市南區南陽街９７號９樓之１,10.61,住,,,1010901,土地1建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830728,101.08000000000001,2,1,1,有,有,2930000,28986,,0.0,0,,RPUPMLTKIIHFFAB77CA,63.06,0.8,6.9,,
西區,房地(土地+建物),台中市西區民權路１８５號十二樓之３,6.23,住,,,1010903,土地3建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720819,87.94,2,1,1,有,有,1770000,20127,,0.0,0,,RPROMLPJIIHFFAB86CA,60.93,0.0,0.0,,
西區,房地(土地+建物)+車位,台中市西區三民路一段３６號１３樓之１５,12.56,住,,,1010910,土地2建物1車位0,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,101.15,4,2,2,有,有,4310000,42608,坡道平面,0.0,0,,RPSQMLOJIIHFFAB07CA,85.27,0.0,14.33,,
西區,房地(土地+建物)+車位,台中市西區大忠南街７８號十四樓之一,9.42,住,,,1010831,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0960705,104.07,2,1,1,有,有,5850000,56210,坡道機械,0.0,0,,RPPOMLOJIIHFFAB56CA,53.37,0.63,9.25,,
東區,土地,旱溪段221-156地號,27.0,其他,,,1010912,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,950000,35185,,0.0,0,,RPPPMLNJIIHFFAB56CA,0.0,0.0,0.0,,
南區,房地(土地+建物)+車位,台中市南區工學北路１８９號１２樓之３,18.73,住,,,1010904,土地4建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840123,193.89,4,2,2,有,有,6400000,33009,坡道平面,29.75,0,,RPTOMLSLRHHFFAB38CA,117.83,0.0,10.33,,
西區,房地(土地+建物),台中市西區永成街１０１巷１１號,44.12,住,,,1010917,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660429,97.64,3,2,2,有,無,3300000,33798,,0.0,0,,RPVNMLSLRHHFFAB48CA,97.64,0.0,0.0,,
南區,房地(土地+建物)+車位,台中市南區五權南一路６１號,19.32,住,,,1010914,土地1建物1車位1,一層，二層，騎樓,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1010528,162.04000000000002,0,0,0,無,有,8720000,53813,坡道平面,29.83,0,,RPXNMLSLRHHFFAB68CA,93.82,0.0,11.86,,
南區,車位,台中市南區學府路１３５巷１－５．１２５－１３３之１０號地下二層三層．**,0.0,,,,1010914,土地0建物0車位2,地下二層，地下三層,二十四層,其他,見其他登記事項,鋼筋混凝土造,0851211,282.5,0,0,0,有,有,760000,,坡道平面,27.62,760000,,RPQNMLTLRHHFFAB08CA,0.0,0.0,0.0,,
南區,車位,台中市南區學府路１３５巷１－５．１２５－１３３之１０號地下二層三層．**,0.0,,,,1010908,土地0建物0車位1,地下二層，地下三層,二十四層,其他,見其他登記事項,鋼筋混凝土造,0851211,268.7,0,0,0,有,有,380000,,坡道平面,13.81,380000,,RPRNMLTLRHHFFAB18CA,0.0,0.0,0.0,,
南屯區,房地(土地+建物),台中市南屯區大英街３０２號,32.85,住,,,1010826,土地1建物1車位0,一層，二層，騎樓,八層,其他,見其他登記事項,鋼筋混凝土造,0961113,183.1,0,2,2,有,有,10450000,57073,,0.0,0,,RPPOMLKLIIHFFCB56CA,125.55,0.0,16.24,,
西屯區,房地(土地+建物)+車位,台中市西屯區河南路二段４１１號十二樓之１,16.1,住,,,1010807,土地2建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840310,168.11,4,2,2,有,有,7300000,43425,坡道平面,0.0,0,,RPRRMLTKIIHFFCB87CA,115.11,0.0,14.35,,
西屯區,房地(土地+建物)+車位,台中市西屯區文心路三段６號十九樓之８,6.28,住,,,1010823,土地1建物1車位1,十九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,97.71000000000001,1,1,1,有,有,5850000,59869,坡道平面,0.0,0,,RPOQMLTKIIHFFCB47CA,34.22,0.7,6.89,,
南屯區,房地(土地+建物)+車位,台中市南屯區三和街２３號八樓,16.81,住,,,1010829,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850120,112.17000000000002,3,2,2,有,有,4660000,41545,升降機械,0.0,0,,RPQRMLMLIIHFFCB17CA,69.26,0.85,3.57,,
南屯區,房地(土地+建物)+車位,台中市南屯區寶山東二街１９巷１３號七樓之１,15.07,住,,,1010830,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000428,107.18,2,2,1,有,有,4530000,42264,升降機械,0.0,0,,RPRRMLMLIIHFFCB27CA,52.19,2.1,9.69,,
西屯區,房地(土地+建物)+車位,台中市西屯區國安一路６５之３號十二樓之２,15.53,住,,,1010829,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960907,138.72,3,2,2,有,有,7900000,56950,坡道平面,20.99,0,,RPVOMLTJIIHFFCB87CA,71.48,5.99,4.87,,
西屯區,土地,福德段197地號,650.74,住,,,1010803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200866000,308673,,0.0,0,,RPVPMLTJIIHFFCB97CA,0.0,0.0,0.0,,
南屯區,房地(土地+建物)+車位,台中市南屯區大聖街１３７之２號七樓,21.63,住,,,1010906,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830323,124.77,3,2,2,有,有,6500000,52096,坡道平面,0.0,0,,RPVPMLPKIIHFFCB67CA,107.57,0.0,17.2,,
南屯區,房地(土地+建物)+車位,台中市南屯區黎明東街５０５號４樓,10.82,住,,,1010826,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0930209,128.62,3,2,2,有,有,7090000,55124,坡道平面,14.75,0,,RPPSMLMKIIHFFCB07CA,68.43,5.08,6.44,,
西屯區,房地(土地+建物)+車位,台中市西屯區文心路三段６之８號十二樓之１,24.41,商,,,1010911,土地1建物1車位2,十二層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980713,332.5,3,2,3,有,有,23000000,69173,坡道平面,55.66,0,,RPXNMLRLRHHFFCB78CA,171.88,6.52,20.66,,
西屯區,土地,惠泰段56-1地號,328.66,住,,,1010825,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,53680000,163330,,0.0,0,,RPQNMLRLRHHFFCB08CA,0.0,0.0,0.0,,
南屯區,房地(土地+建物),台中市南屯區黎明路二段71巷52號五樓,12.1,住,,,1010905,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821120,69.83,1,1,1,有,有,2100000,30073,,0.0,0,,RPSQMLQLRHHFFCB48CA,0.0,0.0,0.0,,
南屯區,房地(土地+建物)+車位,台中市南屯區永春東路１０１８號三樓之２,14.93,住,,,1010723,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960927,141.38,4,1,2,有,有,6300000,44562,坡道機械,13.2,0,,RPSQMLRLRHHFFCB58CA,77.27,2.7,13.0,,
西屯區,房地(土地+建物),台中市西屯區櫻城三街２９號四樓之１０,6.62,其他,,,1010903,土地3建物1車位0,四層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840426,40.69,1,1,1,有,有,1350000,33177,,0.0,0,,RPQOMLSLRHHFFCB28CA,24.56,0.0,3.46,,
西屯區,房地(土地+建物),台中市西屯區西屯路二段２５９之３號七樓之１９,12.3,住,,,1010831,土地1建物1車位0,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830713,134.43,3,2,2,有,有,4500000,33476,,0.0,0,,RPQRMLSLRHHFFCB58CA,87.85,0.0,13.68,,
西屯區,房地(土地+建物),台中市西屯區甘肅路一段８號九樓之８/甘肅路一段8號三樓,4.31,商,,,1010904,土地1建物2車位0,九層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860203,65.21000000000001,1,1,1,有,有,2050000,31435,,0.0,0,,RPPNMLMJIIHFFCB09CA,33.6,0.0,6.87,,
西屯區,房地(土地+建物),台中市西屯區四川路８７巷８２號十樓之１,7.8,住,,,1010906,土地1建物1車位0,十層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0861121,56.120000000000005,1,1,1,有,有,2200000,39203,,0.0,0,,RPVNMLMJIIHFFCB07CA,33.72,0.0,2.88,,
西屯區,房地(土地+建物),台中市西屯區玉門路２５９號五樓之３,26.03,住,,,1010904,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0850615,130.35000000000002,3,2,2,有,有,3600000,27618,,0.0,0,,RPXNMLLJIIHFFCB17CA,71.64,2.2,7.67,,
西屯區,房地(土地+建物)+車位,台中市西屯區台中港路三段１３０之８號十七樓之２,5.34,住,,,1010901,土地1建物1車位1,十七層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990112,92.14,1,1,1,有,有,4550000,49382,坡道機械,13.85,0,,RPQOMLLJIIHFFCB56CA,44.68,0.0,8.5,,
西屯區,房地(土地+建物),台中市西屯區台中港路二段７８之１８號三樓之２,7.01,住,,,1010904,土地1建物1車位0,三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950816,111.05000000000001,3,2,2,有,有,7050000,63485,,0.0,0,,RPVOMLLJIIHFFCB07CA,69.2,2.9,7.91,,
西屯區,房地(土地+建物)+車位,台中市西屯區上安里台中港路二段１２６號１２樓之１５,27.27,商,,,1010808,土地1建物1車位3,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991021,390.33,4,2,3,有,有,25580000,70366,坡道平面,84.36,4050000,,RPXOMLPJIIHFFCB67CA,180.03,0.0,29.26,,
西屯區,房地(土地+建物)+車位,台中市西屯區臺中市西屯區上安里台中港路二段126號12樓之16,25.88,商,,,1010808,土地1建物1車位2,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991021,370.45,4,2,3,有,有,24730000,70112,坡道平面,56.24,2700000,,SPXOMLPJIIHFFCB77CA,179.32,0.0,35.59,,
西屯區,房地(土地+建物),台中市西屯區西屯路二段２５９之３號十一樓之１５,5.13,住,,,1010825,土地0建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0830713,56.349999999999994,1,1,1,有,有,1500000,26618,,0.0,0,,RPVOMLPJIIHFFCB47CA,33.23,0.0,6.68,,
南屯區,房地(土地+建物)+車位,台中市南屯區大墩路２４９號十二樓之２,10.22,住,,,1010822,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840725,112.71,3,2,2,有,有,4800000,42586,坡道機械,0.0,0,,RPTPMLPJIIHFFCB37CA,70.15,0.49,8.32,,
西屯區,房地(土地+建物)+車位,台中市西屯區上安里台中港路二段１２６號１６樓之９,24.17,商,,,1010808,土地1建物1車位2,十六層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991021,346.03,4,2,3,有,有,26180000,81024,坡道平面,56.24,2700000,,RPUPMLPJIIHFFCB47CA,170.4,0.0,27.79,,
西屯區,房地(土地+建物)+車位,台中市西屯區臺中市西屯區上安里台中港路二段126號16樓之10,21.32,商,,,1010808,土地1建物1車位2,十六層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991021,305.23,3,2,3,有,有,22030000,77634,坡道平面,56.24,2700000,,SPUPMLPJIIHFFCB57CA,144.45,0.0,25.86,,
南屯區,房地(土地+建物)+車位,台中市南屯區大墩十七街１２９號十四樓,17.77,住,,,1010917,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820823,156.74,4,2,2,有,有,9900000,63162,坡道平面,0.0,0,,RPXPMLPJIIHFFCB77CA,139.57,2.95,14.22,,
