編號,土地位置,土地移轉面積平方公尺,使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPRNMLNKNHKGFEB97DA,安地段,176.83,非都市：特定農業區 ; 非都市編定：農牧用地,6,1,持分移轉,04540001
RPSNMLLLNHKGFDB87DA,圳前段,.02,都市：其他:第一之一種住宅區,4320,55,持分移轉,07170000
RPSNMLLLNHKGFDB87DA,圳前段,1.75,都市：其他:第一之一種住宅區,4320,55,持分移轉,07200000
RPSNMLLLNHKGFDB87DA,圳前段,12.89,都市：其他:第一之一種住宅區,4320,55,持分移轉,07220000
RPSNMLNKNHKGFEB08DA,安地段,884.17,非都市：特定農業區 ; 非都市編定：農牧用地,6,5,持分移轉,04540001
RPSNMLLLNHKGFDB87DA,圳前段,11.70,都市：其他:第一之一種住宅區,21600,275,持分移轉,07230000
RPSNMLLLNHKGFDB87DA,圳前段,.11,都市：其他:第一之一種住宅區,4320,55,持分移轉,07240000
RPSNMLLLNHKGFDB87DA,圳前段,.20,都市：其他:第一之一種住宅區,4320,55,持分移轉,07250000
RPSNMLLLNHKGFDB87DA,圳前段,1.90,都市：其他:第一之一種住宅區,4320,55,持分移轉,07260000
RPSNMLLLNHKGFDB87DA,圳前段,.12,都市：其他:第一之一種住宅區,4320,55,持分移轉,07270000
RPSNMLLLNHKGFDB87DA,圳前段,.03,都市：其他:第一之一種住宅區,4320,55,持分移轉,07280000
RPSNMLLLNHKGFDB87DA,圳前段,.30,都市：其他:道路用地,4320,55,持分移轉,07290000
RPSNMLLLNHKGFDB87DA,圳前段,.58,都市：其他:第一之一種住宅區,4320,55,持分移轉,07300000
RPSNMLLLNHKGFDB87DA,圳前段,3.07,都市：其他:第一之一種住宅區,4320,55,持分移轉,07310000
RPSNMLLLNHKGFDB87DA,圳前段,.06,都市：其他:第一之一種住宅區,4320,55,持分移轉,07320000
RPSNMLLLNHKGFDB87DA,圳前段,.56,都市：其他:第一之一種住宅區,4320,55,持分移轉,07330000
RPSNMLLLNHKGFDB87DA,圳前段,.46,都市：其他:第一之一種住宅區,4320,55,持分移轉,07350000
RPSNMLLLNHKGFDB87DA,圳前段,13.38,都市：其他:第一之一種住宅區,4320,55,持分移轉,07370000
RPSNMLLLNHKGFDB87DA,圳前段,.66,都市：其他:第一之一種住宅區,4320,55,持分移轉,07400000
RPUOMLKLNHKGFFB28DA,高美東段,53.24,都市：其他:農業區,478,102,持分移轉,12930000
RPUOMLKLNHKGFFB28DA,高美東段,129.35,都市：其他:農業區,1,1,全筆移轉,12980000
RPUOMLKLNHKGFFB28DA,高美東段,181.53,都市：其他:農業區,1,1,全筆移轉,12980001
RPXOMLKLNHKGFFB58DA,興安西段,4.46,都市：其他:第四種住宅區,100000,453,持分移轉,04290000
RPUNMLRLNHKGFIB56DA,大衛段,21.67,,2,1,持分移轉,09870001
RPOOMLQLNHKGFFB28DA,紅竹段,58.23,都市：其他:第三種住宅區。,1,1,全筆移轉,07700000
RPWNMLPJNHKGFIB98DA,崇光段,60.41,都市：其他:住宅區,1,1,全筆移轉,05530000
RPUPMLSLNHKGFIB86DA,萬斗六段,4111.00,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,10530081
SPUPMLSLNHKGFIB96DA,萬斗六段,264.56,非都市：山坡地保育區 ; 非都市編定：農牧用地,10000,895,持分移轉,10530016
RPSRMLRLNHKGFKB96DA,鷺山段,196.65,都市：其他:第二種住宅區,4,1,持分移轉,06160000
RPSNMLLLNHKGFKB58DA,忠和段,225.00,都市：其他:道路用地,1,1,全筆移轉,24110000
RPSNMLLLNHKGFKB58DA,忠和段,3.00,都市：其他:道路用地,1,1,全筆移轉,24240001
RPQNMLNKNHKGFJB38DA,育賢段,23.55,都市：其他:住宅區,100000,627,持分移轉,02040001
RPRNMLQLNHKGFKB98DA,文昌段,156.00,都市：其他:農業區,6,1,持分移轉,18280000
RPRNMLQLNHKGFKB98DA,文昌段,60.83,都市：其他:農業區,6,1,持分移轉,18290000
RPRNMLQLNHKGFKB98DA,文昌段,85.83,都市：其他:農業區,6,1,持分移轉,18300000
RPPNMLTLNHKGFCB38EA,埔興段,35.00,都市：其他:第二之二種住宅區,1,1,全筆移轉,11000000
RPPNMLMJOHKGFGB97EA,二櫃段,3241.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,02570010
RPROMLTKNHKGFAB28DA,大慶段,510.29,都市：其他:第一之一種住宅區,1,1,全筆移轉,00960000
RPWOMLOKNHKGFAB28DA,後壠子段,2.00,都市：其他:第二種商業區,6000,80,持分移轉,00930061
RPPNMLSKNHKGFAB87DA,樹子腳段,16.23,都市：其他:第三種住宅區。,100000,1323,持分移轉,08440002
RPUNMLMLNHKGFAB87DA,半平厝段,7.00,都市：其他:道路用地,1,1,全筆移轉,06390001
RPSQMLKLNHKGFAB77DA,樹子腳段,19.46,都市：其他:第三種住宅區。,100000,645,持分移轉,10400000
RPWNMLSLNHKGFAB68DA,樹子腳段,8.53,都市：其他:第三種住宅區。,1000000,1961,持分移轉,10510000
RPWNMLSLNHKGFAB68DA,樹子腳段,1.08,都市：其他:第三種住宅區。,1000000,1961,持分移轉,10510002
RPQOMLPKNHKGFBB87DA,東山段,9.41,都市：其他:第一種商業區,100000,672,持分移轉,02150000
RPOOMLKLNHKGFBB27DA,乾溝子段,8.38,都市：其他:第二種住宅區,10000,251,持分移轉,01670015
RPPNMLRKNHKGFBB87DA,松昌段,18.76,都市：其他:第二之一種商業區,100000,881,持分移轉,04080002
RPQPMLSLNHKGFBB38DA,松竹段,35.00,都市：其他:第二種住宅區,5350,70,持分移轉,07410000
RPQNMLSLNHKGFBB18DA,邱厝子段,32.80,都市：其他:第二種住宅區,10000,161,持分移轉,00160013
RPTRMLSLNHKGFBB88DA,中興段,28.22,都市：其他:第二種住宅區,1000,16,持分移轉,00160000
RPTNMLMLNHKGFCB97DA,西屯段,9.07,都市：其他:第三之二種住宅區,10000,64,持分移轉,23710000
RPVNMLNLNHKGFCB28DA,廣明段,4.93,都市：其他:第二種住宅區,10000,33,持分移轉,06740000
RPXNMLQLNHKGFDB88DA,宋厝段,195.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,01180000
RPPNMLTLNHKGFDB38DA,豐社段,66.27,都市：其他:文中用地,12000,417,持分移轉,07910000
RPUNMLTLNHKGFDB88DA,南田段,90.87,都市：其他:甲種工業區,1,1,全筆移轉,07300000
RPSNMLOKNHKGFEB18DA,西岐段,720.15,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,02690002
RPUNMLOKNHKGFEB38DA,西岐段,1906.83,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,02690001
RPXOMLTKNHKGFFB76DA,福安段,20.59,都市：其他:第四種住宅區,10000,28,持分移轉,08610000
RPPPMLKLNHKGFFB87DA,興安西段,4.46,都市：其他:第四種住宅區,100000,453,持分移轉,04290000
RPTQMLSLNHKGFFB56DA,市鎮北段,13.73,都市：其他:第四種商業區,10000,42,持分移轉,00130000
RPWNMLMJOHKGFFB48DA,銀聯段,67.00,都市：其他:第四種住宅區,1,1,全筆移轉,09860007
RPQNMLTLNHKGFGB78DA,新德興段,122.94,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,06040000
RPPNMLNLNHKGFHB18DA,三和段,.30,都市：其他:第二種住宅區,20,1,持分移轉,09430006
RPPNMLNLNHKGFHB18DA,三和段,15.30,都市：其他:第二種住宅區,20,1,持分移轉,09970000
RPVPMLSLNHKGFIB96DA,霧峰段北溝小段,6956.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,00050665
RPUQMLSLNHKGFIB96DA,立新段,224.87,,1,1,全筆移轉,00010000
RPQQMLQLNHKGFJB09DA,永隆段,3.00,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,05160016
RPVNMLRLNHKGFKB86DA,藝術段,7.02,都市：其他:第二種住宅區,441,7,持分移轉,06650000
RPPNMLMJOHKGFFB87EA,明秀段,158.62,都市：其他:保護區,1,1,全筆移轉,15290000
RPQNMLMJOHKGFFB97EA,忠孝段,81.79,都市：其他:第四種住宅區,17640,1575,持分移轉,05450000
RPQNMLMJOHKGFFB97EA,忠孝段,40.71,都市：其他:第四種住宅區,17640,1575,持分移轉,05460000
RPPNMLTLNHKGFIB98EA,萬安段,246.73,非都市：特定農業區 ; 非都市編定：農牧用地,83732,15000,持分移轉,01830000
RPPNMLTLNHKGFIB98EA,萬安段,249.28,非都市：特定農業區 ; 非都市編定：農牧用地,83732,15000,持分移轉,01840000
RPPNMLTKNHKGFIB88EA,大圳頭段,18.72,非都市：特定農業區 ; 非都市編定：交通用地,1,1,全筆移轉,04090001
RPQNMLRLNHKGFIB88EA,東榮段,282.62,都市：其他:住宅區,1,1,全筆移轉,09190000
RPQNMLRLNHKGFIB88EA,東榮段,15.77,都市：其他:學校用地,1,1,全筆移轉,09190001
RPPNMLSLNHKGFIB88EA,長春段,25.61,都市：其他:住宅區,8,1,持分移轉,02410000
RPPNMLSLNHKGFIB88EA,仁化段,3.37,,8,1,持分移轉,02690000
RPPNMLSLNHKGFIB88EA,長春段,9.50,都市：其他:住宅區,8,1,持分移轉,03600000
RPPNMLSLNHKGFIB88EA,長春段,3.45,,8,1,持分移轉,04020000
RPPNMLSLNHKGFIB88EA,長春段,12.74,都市：其他:住宅區,8,1,持分移轉,04240000
RPPNMLSLNHKGFIB88EA,仁化段,5.18,,8,1,持分移轉,05320000
RPPNMLSLNHKGFIB88EA,仁化段,13.72,,8,1,持分移轉,05460000
RPPNMLSLNHKGFIB88EA,仁化段,81.50,,8,1,持分移轉,08230000
RPPNMLSLNHKGFIB88EA,武德段,1.65,,8,1,持分移轉,10280000
RPPNMLSLNHKGFIB88EA,武德段,14.69,都市：其他:乙種工業區,8,1,持分移轉,12230000
RPPNMLSLNHKGFIB88EA,武德段,30.37,都市：其他:乙種工業區,8,1,持分移轉,12260000
RPPNMLSLNHKGFIB88EA,武德段,10.82,,8,1,持分移轉,12300000
RPPNMLRLNHKGFIB78EA,瑞城段,42.67,非都市：鄉村區 ; 非都市編定：乙種建築用地,2,1,持分移轉,10280000
RPRPMLNLNHKGFAB87DA,大智段,1.54,都市：其他:第一種商業區,7000,63,持分移轉,07680000
RPRPMLNLNHKGFAB87DA,大智段,.91,都市：其他:第一種商業區,7000,63,持分移轉,07690000
RPPNMLNKNHKGFIB28EA,五張犁西段,220.58,都市：其他:農業區,1,1,全筆移轉,12320000
RPPNMLNKNHKGFIB28EA,五張犁西段,235.35,都市：其他:農業區,1,1,全筆移轉,12330000
RPUOMLQKNHKGFAB28DA,萬安段九小段,3.18,都市：其他:第二種住宅區,10000,13,持分移轉,00050000
RPUOMLQKNHKGFAB28DA,萬安段九小段,.01,都市：其他:第二種住宅區,100000,1,持分移轉,00080011
RPUOMLQKNHKGFAB28DA,信義段九小段,.00,都市：其他:第二種住宅區,100000,1,持分移轉,00090004
RPPNMLTLNHKGFKB56EA,新東段,13.42,非都市：鄉村區 ; 非都市編定：乙種建築用地,214900,1370,持分移轉,04200000
RPUOMLQKNHKGFAB28DA,頂橋子頭段,.02,都市：其他:第二種住宅區,100000,1,持分移轉,03680000
RPXPMLOKNHKGFBB58DA,文正段,1.95,都市：其他:第一種商業區,10000,27,持分移轉,01010001
RPXPMLOKNHKGFBB58DA,文正段,.85,都市：其他:第二種住宅區,10000,27,持分移轉,01010007
RPUNMLQLNHKGFDB58DA,福德段,74.96,都市：其他:第三種住宅區。,1,1,全筆移轉,01410000
RPROMLTLNHKGFBB48DA,東義段,16.54,都市：其他:第三種住宅區。,10000,115,持分移轉,01110000
RPSNMLLLNHKGFCB77DA,大墩段,3.84,都市：其他:第二種住宅區,1000,7,持分移轉,03300000
RPOOMLMJOHKGFAB27DA,麻園頭段,9.15,都市：其他:第二種住宅區,20000,239,持分移轉,01770002
RPRPMLMLNHKGFCB97DA,民安段,12.79,都市：其他:第三之一種住宅區,10000,62,持分移轉,16750022
RPPOMLRJNHKGFEB18DA,光明段,10.00,都市：其他:住宅區,1,1,全筆移轉,03350000
RPRNMLNJOHKGFEB97DA,臨江段,35.06,都市：其他:商業區,30600,1703,持分移轉,01850000
RPQNMLNJOHKGFEB87DA,薰風段,1.00,都市：其他:住宅區,1,1,全筆移轉,08170002
RPQNMLNJOHKGFEB87DA,薰風段,236.00,都市：其他:住宅區,1,1,全筆移轉,10410001
RPPNMLSLNHKGFDB28DA,平安段,26.94,都市：其他:商業區,100000,1982,持分移轉,06370000
RPPNMLSLNHKGFDB28DA,平安段,1.12,都市：其他:商業區,100000,1914,持分移轉,06760000
RPPNMLSLNHKGFDB28DA,平安段,.07,都市：其他:商業區,100000,1914,持分移轉,06760004
RPXNMLRLNHKGFFB56DA,晉江東段,1654.98,都市：其他:保護區,1,1,全筆移轉,04310001
RPPNMLTLNHKGFIB88DA,新厝段,4.33,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,08110001
RPPNMLNJOHKGFGB97DA,新萬安段,152.50,都市：其他:住宅區,1,1,全筆移轉,09700000
RPPNMLNJOHKGFGB97DA,新萬安段,70.31,都市：其他:住宅區,1,1,全筆移轉,09780000
RPPNMLNJOHKGFGB97DA,新萬安段,14.37,都市：其他:住宅區,1,1,全筆移轉,09800000
RPQNMLMJOHKGFFB87DA,銀聯段,73.11,都市：其他:第四種住宅區,5000,59,持分移轉,14340000
RPTNMLNJOHKGFGB38DA,東勢段中嵙小段,1015.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,3,1,持分移轉,11670011
RPTNMLKLNHKGFJB48DA,新光段,15.39,都市：其他:住宅區,6,1,持分移轉,01270000
RPWNMLNJOHKGFAB08DA,頂橋子頭段,8.70,都市：其他:第一種商業區,22442,1260,持分移轉,03670102
RPWNMLNJOHKGFAB08DA,頂橋子頭段,1.07,都市：其他:第一種商業區,22442,1260,持分移轉,03940064
RPUNMLKLNHKGFJB58DA,振興段,14.28,都市：其他:住宅區,6,1,持分移轉,08770000
RPUNMLKLNHKGFJB58DA,振興段,1.83,都市：其他:住宅區,6,1,持分移轉,08820000
RPXNMLTLNHKGFIB07DA,大仁段,22.09,都市：其他:商業區,100000,2271,持分移轉,02190000
RPPOMLNKNHKGFCB67DA,中義段,7.38,都市：其他:第二種住宅區,2000,70,持分移轉,01100001
RPQOMLKLNHKGFBB47DA,仁平段,27.54,都市：其他:第一種住宅區,10000,1607,持分移轉,01560004
RPQOMLKLNHKGFBB47DA,仁平段,98.32,都市：其他:第一種住宅區,1,1,全筆移轉,01560007
RPQOMLKLNHKGFBB47DA,仁平段,2.74,都市：其他:第一種住宅區,1000,100,持分移轉,01560011
RPVNMLOJOHKGFCB28DA,何厝段,18.00,都市：其他:第二種住宅區,1,1,全筆移轉,00780264
RPUPMLQLNHKGFCB68DA,大新段,20.18,都市：其他:第二種住宅區,10000,424,持分移轉,00790000
RPPOMLTKNHKGFCB28DA,國安段,8.48,都市：其他:第一種住宅區,10000,26,持分移轉,01020000
RPSNMLQLNHKGFDB38DA,豐原段,111.00,都市：其他:第二種商業區,1,1,全筆移轉,07850024
RPTNMLKLNHKGFDB87DA,福隆段,73.96,都市：其他:第一之一種住宅區,1,1,全筆移轉,11220000
RPQOMLMJOHKGFDB77DA,后豐段,7.04,都市：其他:農業區,1,1,全筆移轉,00280000
RPTNMLNJOHKGFDB08DA,下南坑段,647.00,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,00800002
RPQOMLMJOHKGFDB77DA,后豐段,267.46,都市：其他:農業區,1,1,全筆移轉,00290000
RPQNMLMLNHKGFEB87DA,朝陽段,11.50,都市：其他:住宅區,2,1,持分移轉,02470004
RPQNMLMLNHKGFEB87DA,朝陽段,7.00,都市：其他:住宅區,2,1,持分移轉,02480002
RPQNMLMLNHKGFEB87DA,朝陽段,66.50,都市：其他:商業區,2,1,持分移轉,02480003
RPQNMLMLNHKGFEB87DA,朝陽段,5.00,都市：其他:商業區,2,1,持分移轉,02550012
RPPNMLRKNHKGFHB48DA,自立段,77.00,都市：其他:農業區,1,1,全筆移轉,01250000
RPPNMLOJOHKGFGB08DA,大南段大南小段,1000.00,非都市：一般農業區 ; 非都市編定：農牧用地,2939,1000,持分移轉,01650590
RPPNMLPJOHKGFEB97DA,福安段,59.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,2,1,持分移轉,04410000
RPRNMLLLNHKGFHB18DA,甘潭段,13.27,都市：其他:第一之二種住宅區,2256500,71820,持分移轉,05140000
RPSNMLNJOHKGFHB38DA,大明段,78.93,都市：其他:第二種住宅區,1,1,全筆移轉,03260000
RPQNMLNJOHKGFHB18DA,興華段,10.46,都市：其他:第一之二種商業區,10000,164,持分移轉,03230000
RPUNMLPJNHKGFJB88DA,壽平段,27.00,都市：其他:第一種住宅區,1,1,全筆移轉,03390000
RPUNMLPJNHKGFJB88DA,壽平段,42.00,都市：其他:第一種住宅區,1,1,全筆移轉,03400000
RPUNMLPJNHKGFJB88DA,壽平段,63.00,都市：其他:第一種住宅區,1,1,全筆移轉,03410000
RPUNMLPJNHKGFJB88DA,壽平段,27.00,都市：其他:第一種住宅區,1,1,全筆移轉,03420000
RPPNMLOJOHKGFHB18DA,清雅段,27.27,都市：其他:農業區,12000,830,持分移轉,01040000
RPPNMLOJOHKGFHB18DA,清雅段,12.98,都市：其他:農業區,151508,204,持分移轉,05490000
RPPNMLOJOHKGFHB18DA,清雅段,13.03,都市：其他:農業區,151508,760,持分移轉,05490001
RPPNMLOJOHKGFHB18DA,清雅段,12.98,都市：其他:農業區,151508,2560,持分移轉,05490002
RPPNMLOJOHKGFHB18DA,清雅段,8.17,都市：其他:農業區,2575566,20000,持分移轉,06240001
RPPNMLOJOHKGFHB18DA,清雅段,11.82,都市：其他:農業區,151508,300,持分移轉,06330000
RPPNMLOJOHKGFHB18DA,清雅段,10.10,都市：其他:道路用地,151508,1500,持分移轉,06330001
RPPNMLOJOHKGFHB18DA,清雅段,10.44,都市：其他:機關用地,151508,4000,持分移轉,06330002
RPRPMLSLNHKGFJB66DA,勤益段,90.56,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,02050000
RPPNMLOJOHKGFHB18DA,清雅段,36.75,都市：其他:農業區,12000,14,持分移轉,06810000
RPVNMLKLNHKGFJB68DA,平欣段,56.00,都市：其他:住宅區,1,1,全筆移轉,00100067
RPPNMLOJOHKGFHB18DA,清雅段,42.46,都市：其他:農業區,12000,2800,持分移轉,07010000
RPUNMLNLNHKGFKB98DA,田水段,18.00,都市：其他:第四種住宅區,1,1,全筆移轉,08990015
RPTVMLMJOHKGFJB76DA,長福段,111.68,都市：其他:住宅區,1,1,全筆移轉,00660004
RPVNMLNLNHKGFKB09DA,田水段,101.00,都市：其他:第四種住宅區,1,1,全筆移轉,08990017
RPPNMLNJOHKGFHB18EA,頭張段,81.92,都市：其他:第一之一種住宅區,1,1,全筆移轉,09400000
RPPNMLOJOHKGFIB38EA,仁城段,77.45,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,11570000
RPUPMLNKNHKGFBB18DA,倡和段,10.96,都市：其他:第三種住宅區。,10000,301,持分移轉,01150000
RPPSMLNKNHKGFAB87DA,下橋子頭段,12.43,都市：其他:第三種住宅區。,100000,674,持分移轉,01820009
RPROMLRLNHKGFBB28DA,大貴段,144.40,都市：其他:農業區,1,1,全筆移轉,09740000
RPSNMLOJOHKGFAB77DA,萬安段九小段,2.62,都市：其他:第二種住宅區,100000,36,持分移轉,00010000
RPTPMLQKNHKGFBB38DA,文正段,13.05,都市：其他:第二種商業區,55,1,持分移轉,01090014
RPSNMLOJOHKGFAB77DA,正義段九小段,.97,都市：其他:第二種住宅區,100000,36,持分移轉,00060000
RPQSMLNJOHKGFBB08DA,錦村段,2.00,都市：其他:道路用地,1,1,全筆移轉,01070159
RPSNMLOJOHKGFAB77DA,正義段九小段,.29,都市：其他:第一種商業區,100000,36,持分移轉,00070000
RPTPMLQKNHKGFBB38DA,文正段,14.64,都市：其他:第二種商業區,55,1,持分移轉,01090113
RPTPMLQKNHKGFBB38DA,文正段,1.78,都市：其他:第二種商業區,55,1,持分移轉,01090144
RPTPMLQKNHKGFBB38DA,文正段,1.80,都市：其他:第二種商業區,55,1,持分移轉,01090147
RPTPMLQKNHKGFBB38DA,文正段,.78,都市：其他:第二種商業區,55,1,持分移轉,01090151
RPQPMLRLNHKGFCB38DA,永富段,56.02,都市：其他:第一之B種住宅區,100000,2487,持分移轉,02130000
RPRNMLSLNHKGFCB38DA,大進段,7.35,都市：其他:第二種住宅區,10000,32,持分移轉,07880000
RPOOMLSLNHKGFCB18DA,福安段,21.84,都市：其他:第二種住宅區,10000,104,持分移轉,08220002
RPVNMLQLNHKGFDB68DA,師範段,31.16,都市：其他:第一之二種住宅區,100000,6126,持分移轉,00650000
RPVNMLQLNHKGFDB68DA,師範段,68.17,都市：其他:第一之二種住宅區,1,1,全筆移轉,00650028
RPVNMLQLNHKGFDB68DA,師範段,.08,都市：其他:第一之二種住宅區,100000,2330,持分移轉,00650044
RPPNMLPJOHKGFGB18DA,興隆段,421.72,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,03160000
RPQNMLOJOHKGFHB28DA,潭北段,12.45,都市：其他:第一之二種住宅區,500,50,持分移轉,07520003
RPPNMLOJOHKGFDB77DA,北天段,56.24,都市：其他:農業區,1,1,全筆移轉,01790004
RPQNMLOJOHKGFHB28DA,潭北段,26.46,都市：其他:第一之二種住宅區,2000,184,持分移轉,07800000
RPPNMLTJNHKGFIB68DA,仁德段,82.31,都市：其他:第三種住宅區。,1,1,全筆移轉,06520000
RPSQMLSLNHKGFIB76DA,仁城段,153.17,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,11620000
RPXNMLNJOHKGFIB98DA,吉隆段,.99,,1,1,全筆移轉,08220001
RPOOMLQLNHKGFIB58DA,立新段,39.51,非都市：鄉村區 ; 非都市編定：乙種建築用地,10000,42,持分移轉,05150000
RPTNMLQJNHKGFJB88DA,頭汴坑段,2714.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,10710000
RPRNMLOJOHKGFIB48DA,立仁段,127.91,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,08200000
RPQNMLKLNHKGFAB27DA,後壠子段,1.85,都市：其他:第二種商業區,6000,74,持分移轉,00930061
RPSNMLRJNHKGFJB88DA,永成段,44.03,都市：其他:住宅區,10000,64,持分移轉,00590000
RPPNMLOJOHKGFAB57EA,自由段六小段,.28,都市：其他:第一種商業區,10000,26,持分移轉,00010000
RPPNMLOJOHKGFAB57EA,重慶段六小段,.15,都市：其他:第二種商業區,10000,26,持分移轉,00050001
