編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUWMLLMJHIFFAB97CA,,169.50,集合住宅,鋼筋混凝土造,101年11月21日,二十六層,十一層 陽台 雨遮
RPUWMLLMJHIFFAB97CA,,42.53,本共有部份之項目有人行道、梯廳、排煙室、樓梯間、開放空間、管委會使用空間、機房、過濾機房、中繼機房、水錶室、水箱、行動不便電梯、緊急升降機電梯、電梯等１４項。,鋼筋混凝土造,101年11月21日,二十六層,
RPUWMLLMJHIFFAB97CA,,94.05,本共有部份之項目有防空避難室兼停車空間、機車停車空間、防災中心、停車空間、梯廳、排煙室、樓梯間、消防機房、污水機房、水箱、車道、行動不便電梯、緊急升降機電梯、台電配電室、電信室、電錶室、發電機房、機房、垃圾集中處等１９項。,鋼筋混凝土造,101年11月21日,二十六層,
RPQQMLTKKHIFFCB87CA,13,.19,管理員室,鋼筋混凝土造,88年10月19日,十四層,
RPQQMLTKKHIFFCB87CA,13,13.99,共有部份,鋼筋混凝土造,88年10月19日,十四層,
RPQQMLTKKHIFFCB87CA,13,16.41,共有部份,鋼筋混凝土造,88年10月19日,十四層,
RPQQMLTKKHIFFCB87CA,13,108.51,住家用,鋼筋混凝土造,88年10月19日,十四層,七層 陽台 雨遮
RPQQMLTKKHIFFCB87CA,13,40.47,共有部份,鋼筋混凝土造,88年10月19日,十四層,
RPPNNLLMJHIFFAB66CA,,129.71,集合住宅,鋼筋混凝土造,101年11月21日,二十六層,二十四層 陽台 雨遮
RPPNNLLMJHIFFAB66CA,,32.76,本共有部份之項目有人行道、梯廳、排煙室、樓梯間、開放空間、管委會使用空間、機房、過濾機房、中繼機房、水錶室、水箱、行動不便電梯、緊急升降機電梯、電梯等１４項。,鋼筋混凝土造,101年11月21日,二十六層,
RPPNNLLMJHIFFAB66CA,,76.50,本共有部份之項目有防空避難室兼停車空間、機車停車空間、防災中心、停車空間、梯廳、排煙室、樓梯間、消防機房、污水機房、水箱、車道、行動不便電梯、緊急升降機電梯、台電配電室、電信室、電錶室、發電機房、機房、垃圾集中處等１９項。,鋼筋混凝土造,101年11月21日,二十六層,
RPUNMLSJKHIFFBB67CA,21,77.80,住家用,鋼筋混凝土造,80年7月16日,七層,三層 陽台 花台
RPUNMLSJKHIFFBB67CA,21,30.65,共有部份,鋼筋混凝土造,80年7月16日,七層,
RPRNMLSJKHIFFBB37CA,25,86.90,住商用,加強磚造,76年7月10日,二層,一層 二層 陽台 平台 屋頂突出物
RPOSMLSJKHIFFAB47CA,29,101.41,集合住宅,鋼筋混凝土造,72年7月30日,七層,四層 陽台 花台
RPVOMLKLKHIFFAB17CA,7,81.26,集合住宅,鋼筋混凝土造,94年12月23日,二十七層,十八層 十九層 陽台 雨遮
RPVOMLKLKHIFFAB17CA,7,36.91,共用,鋼筋混凝土造,94年12月23日,二十七層,
RPVWMLLMJHIFFAB08CA,,171.53,集合住宅,鋼筋混凝土造,101年11月21日,二十六層,十一層 陽台 雨遮
RPVWMLLMJHIFFAB08CA,,43.11,本共有部份之項目有人行道、梯廳、排煙室、樓梯間、開放空間、管委會使用空間、機房、過濾機房、中繼機房、水錶室、水箱、行動不便電梯、緊急升降機電梯、電梯等１４項。,鋼筋混凝土造,101年11月21日,二十六層,
RPVWMLLMJHIFFAB08CA,,94.05,本共有部份之項目有防空避難室兼停車空間、機車停車空間、防災中心、停車空間、梯廳、排煙室、樓梯間、消防機房、污水機房、水箱、車道、行動不便電梯、緊急升降機電梯、台電配電室、電信室、電錶室、發電機房、機房、垃圾集中處等１９項。,鋼筋混凝土造,101年11月21日,二十六層,
RPWOMLKLKHIFFAB27CA,7,106.73,集合住宅,鋼筋混凝土造,94年12月23日,二十七層,二十六層 二十七層 陽台 雨遮
RPWOMLKLKHIFFAB27CA,7,67.42,共用,鋼筋混凝土造,94年12月23日,二十七層,
RPONNLLMJHIFFAB56CA,,139.79,集合住宅,鋼筋混凝土造,101年11月21日,二十六層,二十四層 陽台 雨遮
RPONNLLMJHIFFAB56CA,,35.06,本共有部份之項目有人行道、梯廳、排煙室、樓梯間、開放空間、管委會使用空間、機房、過濾機房、中繼機房、水錶室、水箱、行動不便電梯、緊急升降機電梯、電梯等１４項。,鋼筋混凝土造,101年11月21日,二十六層,
RPONNLLMJHIFFAB56CA,,86.53,本共有部份之項目有防空避難室兼停車空間、機車停車空間、防災中心、停車空間、梯廳、排煙室、樓梯間、消防機房、污水機房、水箱、車道、行動不便電梯、緊急升降機電梯、台電配電室、電信室、電錶室、發電機房、機房、垃圾集中處等１９項。,鋼筋混凝土造,101年11月21日,二十六層,
RPWWMLLMJHIFFAB18CA,,175.01,集合住宅,鋼筋混凝土造,101年11月21日,二十六層,十八層 陽台 雨遮
RPWWMLLMJHIFFAB18CA,,44.26,本共有部份之項目有人行道、梯廳、排煙室、樓梯間、開放空間、管委會使用空間、機房、過濾機房、中繼機房、水錶室、水箱、行動不便電梯、緊急升降機電梯、電梯等１４項。,鋼筋混凝土造,101年11月21日,二十六層,
RPWWMLLMJHIFFAB18CA,,86.53,本共有部份之項目有防空避難室兼停車空間、機車停車空間、防災中心、停車空間、梯廳、排煙室、樓梯間、消防機房、污水機房、水箱、車道、行動不便電梯、緊急升降機電梯、台電配電室、電信室、電錶室、發電機房、機房、垃圾集中處等１９項。,鋼筋混凝土造,101年11月21日,二十六層,
RPXWMLLMJHIFFAB28CA,,152.83,集合住宅,鋼筋混凝土造,101年11月21日,二十六層,二十層 陽台 雨遮
RPXWMLLMJHIFFAB28CA,,38.51,本共有部份之項目有人行道、梯廳、排煙室、樓梯間、開放空間、管委會使用空間、機房、過濾機房、中繼機房、水錶室、水箱、行動不便電梯、緊急升降機電梯、電梯等１４項。,鋼筋混凝土造,101年11月21日,二十六層,
RPXWMLLMJHIFFAB28CA,,85.27,本共有部份之項目有防空避難室兼停車空間、機車停車空間、防災中心、停車空間、梯廳、排煙室、樓梯間、消防機房、污水機房、水箱、車道、行動不便電梯、緊急升降機電梯、台電配電室、電信室、電錶室、發電機房、機房、垃圾集中處等１９項。,鋼筋混凝土造,101年11月21日,二十六層,
RPUOMLQJKHIFFAB47CA,1,1168.39,停車空間、樓梯間、住宅,鋼筋混凝土造,101年1月12日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項
RPOPMLPJKHIFFAB86CA,18,1.07,商業用,鋼筋混凝土造,84年1月13日,十九層,
RPOPMLPJKHIFFAB86CA,18,67.92,住家用,鋼筋混凝土造,84年1月13日,十九層,十四層 陽台 花台
RPOPMLPJKHIFFAB86CA,18,10.41,共有部份,鋼筋混凝土造,84年1月13日,十九層,
RPOPMLPJKHIFFAB86CA,18,14.38,梯間．水箱．機械室,鋼筋混凝土造,84年1月13日,十九層,
RPOPMLPJKHIFFAB86CA,18,9.12,共有部份,鋼筋混凝土造,84年1月13日,十九層,
RPQOMLRJKHIFFAB17CA,18,119.99,集合住宅,鋼骨造,84年5月25日,二十七層,十一層 陽台
RPQOMLRJKHIFFAB17CA,18,3.01,交誼廳,鋼骨造,84年5月25日,二十七層,
RPQOMLRJKHIFFAB17CA,18,1.24,中繼站,鋼骨造,84年5月25日,二十七層,
RPQOMLRJKHIFFAB17CA,18,29.91,梯間、排煙機房、水箱、人行道、樓梯間,鋼骨造,84年5月25日,二十七層,
RPTPMLLLKHIFFAB17CA,,174.52,集合住宅,鋼筋混凝土造,101年12月12日,十四層,十二層 十三層 陽台 雨遮
RPTQMLRJKHIFFAB67CA,3,53.62,集合住宅,鋼筋混凝土造,98年8月4日,十一層,八層 陽台
RPTPMLLLKHIFFAB17CA,,41.21,本共有部分係依使用執照之建築概要表記載項目有：樓梯間．緊急昇降機．電梯機房．梯廳．安全梯．排煙室．無障礙昇降機．水箱．透空立體框架等９項,鋼筋混凝土造,101年12月12日,十四層,
RPTQMLRJKHIFFAB67CA,3,21.72,共有,鋼筋混凝土造,98年8月4日,十一層,
RPTPMLLLKHIFFAB17CA,,104.91,本共有部分係依使用執照之建築概要表記載項目有：人行道．防空避難室兼停車空間．台電配電室．發電機室．消防機房．無障礙昇降機電信室．排煙室．緊急昇降機．梯廳．通氣孔．水箱．樓梯間．門廳．安全梯．外廊．停車空間等１７項,鋼筋混凝土造,101年12月12日,十四層,
RPTQMLRJKHIFFAB67CA,3,12.61,共有,鋼筋混凝土造,98年8月4日,十一層,
RPQQMLSJKHIFFAB47CA,34,75.20,住家用,鋼筋混凝土造,67年8月8日,四層,四層
RPQPMLLLKHIFFAB86CA,,214.80,集合住宅,鋼筋混凝土造,101年12月12日,十四層,十三層 陽台 雨遮
RPQPMLLLKHIFFAB86CA,,52.28,本共有部分係依使用執照之建築概要表記載項目有：樓梯間．緊急昇降機．電梯機房．梯廳．安全梯．排煙室．無障礙昇降機．水箱．透空立體框架等９項,鋼筋混凝土造,101年12月12日,十四層,
RPQPMLLLKHIFFAB86CA,,115.04,本共有部分係依使用執照之建築概要表記載項目有：人行道．防空避難室兼停車空間．台電配電室．發電機室．消防機房．無障礙昇降機電信室．排煙室．緊急昇降機．梯廳．通氣孔．水箱．樓梯間．門廳．安全梯．外廊．停車空間等１７項,鋼筋混凝土造,101年12月12日,十四層,
RPSQNLTLJHIFFAB97CA,18,82.01,住家用,鋼筋混凝土造,84年3月3日,十三層,十三層 陽台 花台
RPSQNLTLJHIFFAB97CA,18,26.73,防空避難室、樓梯間、水箱、機械室,鋼筋混凝土造,84年3月3日,十三層,
RPQOMLKMJHIFFAB66CA,2,104.05,集合住宅,鋼筋混凝土造,100年1月27日,十五層,十四層 陽台 雨遮
RPQOMLKMJHIFFAB66CA,2,16.64,本共有部份係依使用執照之建築概要表記載項目有梯廳、排煙室、樓梯間、緊急升降機電梯、行動不便電梯等五項。,鋼筋混凝土造,100年1月27日,十五層,
RPQOMLKMJHIFFAB66CA,2,8.48,本共有部份係依使用執照之建築概要表記載項目有人行道、公共服務空間〈管理室、會客室、宅配室、交誼廳、烤箱、蒸氣室、ＳＰＡ池、梳妝室、更衣室〉、開放空間、垃圾集中室、涼亭、緊急升降機電梯、行動不便電梯、梯廳、排煙室、樓梯間、水箱、電梯機房等二十一項。,鋼筋混凝土造,100年1月27日,十五層,
RPQOMLKMJHIFFAB66CA,2,43.99,本共有部份係依使用執照之建築概要表記載項目有排煙室、樓梯間、防空避難室兼停車空間、台電配電室、發電機房、車道、泳池機房、電錶室、機房、緊急升降機電梯、行動不便電梯、停車空間、電信機房、水箱、消防機房等十五項。,鋼筋混凝土造,100年1月27日,十五層,
RPRUMLSLJHIFFAB08CA,1,259.75,住宅、停車空間、梯間,鋼筋混凝土造,101年5月23日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項
RPSUMLSLJHIFFAB18CA,18,21.34,住家用,鋼筋混凝土造,84年1月13日,十九層,十三層 陽台
RPSUMLSLJHIFFAB18CA,18,3.57,共有部份,鋼筋混凝土造,84年1月13日,十九層,
RPSUMLSLJHIFFAB18CA,18,9.30,梯間．水箱．機械室,鋼筋混凝土造,84年1月13日,十九層,
RPWOMLSJKHIFFFL76CA,31,53.24,住家用,鋼筋混凝土造,70年12月19日,五層,四層 陽台
RPXOMLLLKHIFFAB47CA,,215.06,集合住宅,鋼筋混凝土造,101年12月12日,十四層,八層 陽台 雨遮
RPXOMLLLKHIFFAB47CA,,52.28,本共有部分係依使用執照之建築概要表記載項目有：樓梯間．緊急昇降機．電梯機房．梯廳．安全梯．排煙室．無障礙昇降機．水箱．透空立體框架等９項,鋼筋混凝土造,101年12月12日,十四層,
RPXOMLLLKHIFFAB47CA,,115.04,本共有部分係依使用執照之建築概要表記載項目有：人行道．防空避難室兼停車空間．台電配電室．發電機室．消防機房．無障礙昇降機電信室．排煙室．緊急昇降機．梯廳．通氣孔．水箱．樓梯間．門廳．安全梯．外廊．停車空間等１７項,鋼筋混凝土造,101年12月12日,十四層,
RPOPMLLLKHIFFAB66CA,,215.06,集合住宅,鋼筋混凝土造,101年12月12日,十四層,九層 陽台 雨遮
RPOPMLLLKHIFFAB66CA,,52.28,本共有部分係依使用執照之建築概要表記載項目有：樓梯間．緊急昇降機．電梯機房．梯廳．安全梯．排煙室．無障礙昇降機．水箱．透空立體框架等９項,鋼筋混凝土造,101年12月12日,十四層,
RPOPMLLLKHIFFAB66CA,,115.04,本共有部分係依使用執照之建築概要表記載項目有：人行道．防空避難室兼停車空間．台電配電室．發電機室．消防機房．無障礙昇降機電信室．排煙室．緊急昇降機．梯廳．通氣孔．水箱．樓梯間．門廳．安全梯．外廊．停車空間等１７項,鋼筋混凝土造,101年12月12日,十四層,
RPPPMLLLKHIFFAB76CA,,215.06,集合住宅,鋼筋混凝土造,101年12月12日,十四層,十二層 陽台 雨遮
RPPPMLLLKHIFFAB76CA,,52.28,本共有部分係依使用執照之建築概要表記載項目有：樓梯間．緊急昇降機．電梯機房．梯廳．安全梯．排煙室．無障礙昇降機．水箱．透空立體框架等９項,鋼筋混凝土造,101年12月12日,十四層,
RPPPMLLLKHIFFAB76CA,,112.51,本共有部分係依使用執照之建築概要表記載項目有：人行道．防空避難室兼停車空間．台電配電室．發電機室．消防機房．無障礙昇降機電信室．排煙室．緊急昇降機．梯廳．通氣孔．水箱．樓梯間．門廳．安全梯．外廊．停車空間等１７項,鋼筋混凝土造,101年12月12日,十四層,
RPWNMLKMJHIFFFL68CA,17,71.48,住家用,鋼筋混凝土造,84年11月28日,十層,六層 陽台
RPWNMLKMJHIFFFL68CA,17,21.96,共有部份,鋼筋混凝土造,84年11月28日,十層,
RPTNMLTLJHIFFFL56CA,18,237.11,住宅　人行道　梯間店舖,鋼筋混凝土造,83年10月5日,四層,一層 二層 三層 四層 騎樓 見其他登記事項 見其他登記事項
RPXNMLSLJHIFFFL86CA,32,182.32,住商用,鋼筋混凝土造,69年12月25日,二層,一層 二層 見其他登記事項
RPOOMLSJKHIFFFL58CA,20,81.47,住家用,鋼筋混凝土造,82年5月25日,十二層,十層 陽台 花台
RPOOMLSJKHIFFFL58CA,20,22.91,共有部份,鋼筋混凝土造,82年5月25日,十二層,
RPPOMLPJKHIFFFL38CA,5,113.65,人行道、店鋪,鋼筋混凝土造,97年2月1日,十二層,一層 陽台 騎樓
RPPNMLRJKHIFFFL48CA,25,102.65,住家用,鋼筋混凝土造,76年7月5日,三層,一層 二層 三層 陽台
RPXNMLOJKHIFFEL88CA,34,80.00,住家用,加強磚造,68年2月1日,二層,一層 二層
RPSNMLTLJHIFFEL98CA,7,109.19,集合住宅,鋼筋混凝土造,95年4月21日,十五層,四層 陽台
RPSNMLTLJHIFFEL98CA,7,85.02,共有部份,鋼筋混凝土造,95年4月21日,十五層,
RPUPMLLLKHIFFAB27CA,,174.50,集合住宅,鋼筋混凝土造,101年12月12日,十四層,六層 七層 陽台 雨遮
RPUPMLLLKHIFFAB27CA,,41.21,本共有部分係依使用執照之建築概要表記載項目有：樓梯間．緊急昇降機．電梯機房．梯廳．安全梯．排煙室．無障礙昇降機．水箱．透空立體框架等９項,鋼筋混凝土造,101年12月12日,十四層,
RPUPMLLLKHIFFAB27CA,,86.51,本共有部分係依使用執照之建築概要表記載項目有：人行道．防空避難室兼停車空間．台電配電室．發電機室．消防機房．無障礙昇降機電信室．排煙室．緊急昇降機．梯廳．通氣孔．水箱．樓梯間．門廳．安全梯．外廊．停車空間等１７項,鋼筋混凝土造,101年12月12日,十四層,
RPUNMLQJKHIFFGL98CA,18,172.43,住家用,鋼筋混凝土造,84年3月17日,四層,一層 二層 三層 四層 陽台 平台 露台
RPVNMLQJKHIFFGL09CA,20,77.44,集合住宅,鋼筋混凝土造,81年8月1日,七層,六層 陽台 花台
RPVNMLQJKHIFFGL09CA,20,21.15,共有部份,鋼筋混凝土造,81年8月1日,七層,
RPRRMLPJKHIFFGL98CA,,203.62,停車空間、樓梯間、住宅,鋼筋混凝土造,101年8月14日,三層,一層 二層 三層 陽台 雨遮 地下一層 見其他登記事項
RPRRMLPJKHIFFGL98CA,,25.06,本共有部分之項目有停車空間、車道、台電配電室、電信機房、消防設備室、發電機室、門廊、安全梯及管委會使用空間、梯間等十項,鋼筋混凝土造,101年8月14日,四層,
RPVPMLQJKHIFFGL66CA,,112.54,集合住宅、機電設備空間,鋼筋混凝土造,101年11月5日,十四層,六層 陽台 雨遮
RPVPMLQJKHIFFGL66CA,,69.62,本共有部分之項目有停車空間、電信室、台電受電室、垃圾處理室、機械室、防空避難室兼停車空間、消防機械室、發電機室、管委會使用空間、機電設備空間、外廊、樓梯間、機械室及水箱等１４項,鋼筋混凝土造,101年11月5日,十四層,
RPTPMLSJKHIFFGL66CA,36,67.20,住商用,加強磚造,66年4月26日,二層,一層 二層
RPQSMLOJKHIFFGL88CA,,156.52,集合住宅,鋼筋混凝土造,101年11月5日,十四層,十四層 陽台 雨遮
RPQSMLOJKHIFFGL88CA,,100.95,本共有部分之項目有停車空間、電信室、台電受電室、垃圾處理室、機械室、防空避難室兼停車空間、消防機械室、發電機室、管委會使用空間、機電設備空間、外廊、樓梯間、機械室及水箱等１４項,鋼筋混凝土造,101年11月5日,十四層,
RPRNMLLMJHIFFGL38CA,21,58.88,集合住宅,鋼筋混凝土造,81年6月25日,七層,四層 花台
RPRNMLLMJHIFFGL38CA,21,27.88,共有部份,鋼筋混凝土造,81年6月25日,七層,
RPUQMLTLJHIFFGL07CA,18,102.21,集合住宅,鋼筋混凝土造,84年4月25日,十三層,五層 陽台 花台
RPUQMLTLJHIFFGL07CA,18,14.34,防空避難室兼停車場,鋼筋混凝土造,84年4月25日,十三層,
RPUQMLTLJHIFFGL07CA,18,22.49,共有部份,鋼筋混凝土造,84年4月25日,十三層,
RPXOMLPLKHIFFFL76CA,17,97.51,住家用,鋼筋混凝土造,84年8月1日,十四層,九層 陽台 花台
RPXOMLPLKHIFFFL76CA,17,30.41,共有部份,鋼筋混凝土造,84年8月1日,十四層,
RPVQMLTLJHIFFGL17CA,18,51.54,店舖、人行道,鋼筋混凝土造,84年5月9日,八層,一層 平台 騎樓
RPVQMLTLJHIFFGL17CA,18,9.16,共有部份,鋼筋混凝土造,84年5月9日,八層,
RPROMLLJKHIFFGL28CA,22,89.90,集合住宅,鋼筋混凝土造,80年1月20日,六層,六層 陽台 花台
RPROMLLJKHIFFGL28CA,22,13.86,共有部份,鋼筋混凝土造,80年1月20日,六層,
RPPOMLTKKHIFFGL98CA,34,81.03,住家用,鋼筋混凝土造,67年12月1日,四層,三層
RPPOMLTKKHIFFGL98CA,34,7.04,共有部份,鋼筋混凝土造,67年12月1日,四層,
RPQOMLLJKHIFFGL18CA,22,64.98,集合住宅,鋼筋混凝土造,79年10月5日,六層,五層 陽台 花台
RPQOMLLJKHIFFGL18CA,22,18.65,防空避難室、受電室、辦公室、停車空間,鋼筋混凝土造,79年10月5日,六層,
RPQQMLTKKHIFFGL66CA,30,129.84,見其他登記事項,加強磚造,71年8月25日,二層,
RPRNMLNLKHIFFHL68CA,,239.80,人行道、店舖、停車空間、住宅、樓梯間,鋼筋混凝土造,101年11月6日,四層,一層 二層 三層 四層 陽台 騎樓 見其他登記事項
RPRNMLNLKHIFFHL68CA,,5.02,儲藏室、污水機房、消防機房、台電配電室、管理室、電信室、發電機室、台電通道、景觀機房,鋼筋混凝土造,101年11月6日,,
RPPNMLNLKHIFFHL48CA,,224.49,住宅、停車空間、樓梯間,鋼筋混凝土造,101年11月6日,三層,一層 二層 三層 地下一層 見其他登記事項
RPPNMLNLKHIFFHL48CA,,30.45,儲藏室、污水機房、消防機房、台電配電室、管理室、電信室、發電機室、台電通道、景觀機房,鋼筋混凝土造,101年11月6日,,
RPTOMLKMJHIFFCB17CA,19,548.09,住商用,鋼筋混凝土造,82年11月10日,二十一層,一層 二層 騎樓
