編號,土地位置,土地移轉面積平方公尺,使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPPTMLLKOHJGFAB77DA,麻園頭段,9.38,都市：其他:第二種住宅區,10000,44,持分移轉,01880000
RPOQMLPKNHJGFAB67DA,下橋子頭段,1.51,都市：其他:第一種商業區,10000,135,持分移轉,01400000
RPOQMLPKNHJGFAB67DA,下橋子頭段,2.94,都市：其他:第一種商業區,10000,135,持分移轉,01400004
RPOQMLPKNHJGFAB67DA,下橋子頭段,2.89,都市：其他:第一種商業區,10000,135,持分移轉,01400005
RPOQMLPKNHJGFAB67DA,下橋子頭段,2.02,都市：其他:第一種商業區,10000,135,持分移轉,01400006
RPOQMLPKNHJGFAB67DA,下橋子頭段,.28,都市：其他:第一種商業區,10000,135,持分移轉,01400009
RPOQMLPKNHJGFAB67DA,下橋子頭段,.42,都市：其他:第二種住宅區,10000,135,持分移轉,01400028
RPOQMLPKNHJGFAB67DA,下橋子頭段,.26,都市：其他:第二種住宅區,10000,135,持分移轉,01400029
RPOQMLPKNHJGFAB67DA,下橋子頭段,.35,都市：其他:第二種住宅區,10000,135,持分移轉,01400037
RPOQMLPKNHJGFAB67DA,下橋子頭段,.01,都市：其他:第二種住宅區,10000,135,持分移轉,01400039
RPOQMLPKNHJGFAB67DA,下橋子頭段,.65,都市：其他:第二種住宅區,100000,1350,持分移轉,01400043
RPOQMLPKNHJGFAB67DA,下橋子頭段,1.24,都市：其他:第二種住宅區,10000,135,持分移轉,01410003
RPOQMLPKNHJGFAB67DA,下橋子頭段,1.98,都市：其他:第二種住宅區,10000,135,持分移轉,01410004
RPOQMLPKNHJGFAB67DA,下橋子頭段,.69,都市：其他:第二種住宅區,10000,135,持分移轉,01410005
RPOQMLPKNHJGFAB67DA,下橋子頭段,1.58,都市：其他:第二種住宅區,10000,135,持分移轉,01410047
RPROMLKLLHJGFBB27DA,仁美段,19.32,都市：其他:第二種商業區,10000,118,持分移轉,17180000
RPVQMLPLMHJGFCB58DA,惠泰段,44.40,都市：其他:第二種住宅區,100000,1622,持分移轉,02700000
RPUVMLKMNHJGFCB68DA,生態段,66.69,都市：其他:第一種生態住宅專用區,10000,3509,持分移轉,01320003
RPRPMLRLNHJGFCB38DA,上石碑段,7.05,都市：其他:第三之二種住宅區,10000,20,持分移轉,13010000
RPWQMLOLMHJGFCB58DA,福德段,16.10,都市：其他:第三種住宅區。,100000,1134,持分移轉,00320000
RPWQMLOLMHJGFCB58DA,福德段,13.65,都市：其他:第二種住宅區,100000,1134,持分移轉,00410000
RPTRMLPJOHJGFCB48DA,永富段,73.08,都市：其他:第一之B種住宅區,100000,4058,持分移轉,05360000
RPTNMLLJOHJGFCB67DA,下石碑段,21.29,都市：其他:第二種住宅區,100000,732,持分移轉,09630000
RPORMLSLNHJGFCB38DA,新富段,48.58,都市：其他:第一之B種住宅區,200000,952,持分移轉,01830000
RPVPMLLKOHJGFFB48DA,銀聯段,66.00,都市：其他:第四種住宅區,1,1,全筆移轉,20850003
RPVPMLLKOHJGFFB48DA,銀聯段,21.36,都市：其他:第四種住宅區,33,1,持分移轉,20850027
RPXNMLOKNHJGFHB88DA,甘潭段,75.13,都市：其他:第一之二種住宅區,1,1,全筆移轉,03250000
RPXNMLOKNHJGFHB88DA,甘潭段,90.00,都市：其他:第一之二種住宅區,1,1,全筆移轉,03260000
RPXNMLOKNHJGFHB88DA,甘潭段,90.00,都市：其他:第一之二種住宅區,1,1,全筆移轉,03270000
RPXNMLTKLHJGFHB56DA,聖宮段,84.94,都市：其他:第一之二種住宅區,1,1,全筆移轉,10460005
RPOTMLNLNHJGFHB58DA,豐興段,188.65,非都市：山坡地保育區 ; 非都市編定：丙種建築用地,1,1,全筆移轉,12220000
RPOTMLNLNHJGFHB58DA,豐興段,20.73,非都市：山坡地保育區 ; 非都市編定：丙種建築用地,40500,2025,持分移轉,12800000
RPRNMLRJNHJGFJB68DA,欣欣段,79.20,都市：其他:乙種工業區,5,4,持分移轉,00410004
RPRNMLMKOHJGFBB67EA,敦和段,206.39,都市：其他:第一之一種住宅區,1,1,全筆移轉,06610000
RPPNMLMKOHJGFCB57EA,昌明段,817.24,都市：其他:第一之三種住宅區,1,1,全筆移轉,00180000
RPUNMLMKOHJGFIB58DA,南柳段,3.81,非都市：鄉村區 ; 非都市編定：乙種建築用地,10000,362,持分移轉,01120000
RPUNMLMKOHJGFIB58DA,南柳段,30.24,非都市：鄉村區 ; 非都市編定：乙種建築用地,10000,362,持分移轉,01130000
RPXOMLPKNHJGFAB38DA,樹子腳段,60.00,都市：其他:第三種住宅區。,1,1,全筆移轉,15880000
RPQSMLMKOHJGFBB97DA,仁美段,10.19,都市：其他:第五種住宅區,100000,99,持分移轉,11350000
RPQRMLOKLHJGFCB87DA,大進段,66.12,都市：其他:第三種住宅區。,915,100,持分移轉,08600000
RPRQMLOKLHJGFCB87DA,大進段,538.88,都市：其他:第三種住宅區。,915,815,持分移轉,08600000
RPQNMLPLMHJGFAB57DA,旱溪段,10.69,都市：其他:第二種住宅區,10000,67,持分移轉,02270008
RPQSMLOKLHJGFCB97DA,大進段,199.00,都市：其他:第三種住宅區。,1,1,全筆移轉,08590007
RPSSMLOKLHJGFCB18DA,大進段,204.00,都市：其他:第三種住宅區。,1,1,全筆移轉,08590005
RPUSMLOKLHJGFCB38DA,大進段,205.00,都市：其他:第三種住宅區。,1,1,全筆移轉,08590001
RPXSMLOKLHJGFCB68DA,大進段,200.00,都市：其他:第三種住宅區。,1,1,全筆移轉,08590006
RPXRMLOKLHJGFCB58DA,大進段,199.00,都市：其他:第三種住宅區。,1,1,全筆移轉,08590000
RPXNMLMJNHJGFDB18DA,鎮宮段,75.74,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,08590001
RPQTMLOKLHJGFCB08DA,大進段,199.00,都市：其他:第三種住宅區。,1,1,全筆移轉,08590008
RPXSMLLMNHJGFCB78DA,保安段,17.41,都市：其他:第三之二種住宅區,10000,54,持分移轉,04580000
RPOONLMKOHJGFFB87DA,保成段,518.02,都市：其他:第二種住宅區,1,1,全筆移轉,10210000
RPOONLMKOHJGFFB87DA,保成段,517.52,都市：其他:第二種住宅區,1,1,全筆移轉,10220000
RPOONLMKOHJGFFB87DA,保成段,517.33,都市：其他:第二種住宅區,1,1,全筆移轉,10230000
RPPPMLTLMHJGFFB58DA,鹿峰東段,.17,都市：其他:第四種住宅區,6,1,持分移轉,05090000
RPPPMLTLMHJGFFB58DA,鹿峰東段,205.71,都市：其他:第四種住宅區,1,1,全筆移轉,05610000
RPRNMLRJOHJGFFB38DA,福成段,195.29,都市：其他:第二種住宅區,1,1,全筆移轉,10910000
RPPOMLNKOHJGFFB97DA,南勢段,4.00,都市：其他:第二種住宅區,145510,400,持分移轉,09420000
RPPOMLNKOHJGFFB97DA,南勢段,42.82,都市：其他:保護區,8621000,58051,持分移轉,09930000
RPPOMLNKOHJGFFB97DA,南勢段,.69,都市：其他:第二種住宅區,2490000,9450,持分移轉,10470000
RPPOMLNKOHJGFFB97DA,南勢段,1.30,都市：其他:第二種住宅區,10712,87,持分移轉,10520000
RPPOMLNKOHJGFFB97DA,南勢段,168.13,都市：其他:第二種住宅區,1,1,全筆移轉,11020015
RPPOMLNKOHJGFFB97DA,南勢段,55.00,都市：其他:保護區,1,1,全筆移轉,11300000
RPVNMLLLNHJGFHB48DA,祥和段,65.46,都市：其他:市場用地,69605,1945,持分移轉,04850000
RPTOMLTKMHJGFHB98DA,家興段,12.67,都市：其他:第一之一種住宅區,1000000,3674,持分移轉,05610000
RPROMLNKOHJGFFB18DA,南勢段,4.00,都市：其他:第二種住宅區,145510,400,持分移轉,09420000
RPROMLNKOHJGFFB18DA,南勢段,43.65,都市：其他:保護區,8621000,59176,持分移轉,09930000
RPROMLNKOHJGFFB18DA,南勢段,.69,都市：其他:第二種住宅區,2490000,9450,持分移轉,10470000
RPROMLNKOHJGFFB18DA,南勢段,1.30,都市：其他:第二種住宅區,10712,87,持分移轉,10520000
RPROMLNKOHJGFFB18DA,南勢段,162.35,都市：其他:第二種住宅區,1,1,全筆移轉,11020014
RPROMLNKOHJGFFB18DA,南勢段,65.19,都市：其他:保護區,1,1,全筆移轉,11300006
RPUOMLMKOHJGFIB68DA,峰西段,498.00,都市：其他:商業區,1,1,全筆移轉,00220000
RPPNMLNKOHJGFHB08DA,東寶七段,79.04,都市：其他:第一之一種住宅區,1,1,全筆移轉,00070000
SPUOMLMKOHJGFIB78DA,峰西段,122.00,都市：其他:商業區,1,1,全筆移轉,00230000
SPUOMLMKOHJGFIB78DA,峰西段,25.00,都市：其他:商業區,1,1,全筆移轉,00240000
RPPNMLNKOHJGFCB67EA,昌明段,806.42,都市：其他:第一之三種住宅區,1,1,全筆移轉,01060000
RPWSMLRKMHJGFAB78DA,下橋子頭段,23.03,都市：其他:第三種住宅區。,100000,465,持分移轉,02710037
RPTPMLNKNHJGFAB87DA,土庫段,18.05,都市：其他:第二種住宅區,10000,156,持分移轉,01030000
RPTPMLNKNHJGFAB87DA,土庫段,.75,都市：其他:第二種住宅區,10000,156,持分移轉,01030003
RPTPMLNKNHJGFAB87DA,土庫段,.97,都市：其他:第二種住宅區,10000,156,持分移轉,01030005
RPQRMLRKNHJGFBB28DA,平田段,88.00,都市：其他:第二種住宅區,1,1,全筆移轉,02070000
RPPRMLSJNHJGFBB18DA,文北段,21.15,都市：其他:第二之一種住宅區,10000,67,持分移轉,00300000
RPPOMLOKNHJGFAB47DA,樹子腳段,15.03,都市：其他:第二種住宅區,100000,447,持分移轉,17300000
RPQNMLOKOHJGFAB57DA,後壠子段,13.61,都市：其他:第三種住宅區。,100000,771,持分移轉,02170017
RPRPMLMLMHJGFCB77DA,樂田段,730.93,都市：其他:第一之一種住宅區,1,1,全筆移轉,03270000
RPXPMLNLMHJGFCB48DA,新富段,981.50,都市：其他:第一之C種住宅區,1,1,全筆移轉,04560000
RPUNMLKMNHJGFDB97DA,豐社段,16.12,都市：其他:第一之一種住宅區,10000,80,持分移轉,04900000
RPUNMLKMNHJGFDB97DA,豐社段,.06,都市：其他:第一之一種住宅區,10000,80,持分移轉,04900001
RPPNMLLJLHJGFEB17DA,西岐段,.01,非都市：特定農業區 ; 非都市編定：交通用地,100000,125,持分移轉,01510000
RPPNMLLJLHJGFEB17DA,西岐段,1.44,非都市：特定農業區 ; 非都市編定：交通用地,144000,179,持分移轉,01520000
RPPNMLLJLHJGFEB17DA,西岐段,138.35,非都市：特定農業區 ; 非都市編定：農牧用地,5,1,持分移轉,01590000
RPPNMLLJLHJGFEB17DA,西岐段,301.10,非都市：特定農業區 ; 非都市編定：農牧用地,5,1,持分移轉,01590001
RPPNMLLJLHJGFEB17DA,西岐段,301.10,非都市：特定農業區 ; 非都市編定：農牧用地,5,1,持分移轉,01590002
RPOOMLTLNHJGFFB48DA,正義段,57.05,都市：其他:第二種住宅區,1,1,全筆移轉,00020014
RPOOMLTLNHJGFFB48DA,正義段,34.98,都市：其他:第二種住宅區,30,2,持分移轉,00020019
RPTPMLPJOHJGFFB58DA,梧棲段,12.98,都市：其他:第三種商業區,100000,721,持分移轉,28450000
RPSNMLQKMHJGFFB28DA,平等段,36.49,都市：其他:第二種住宅區,1,1,全筆移轉,04940000
RPVNMLRKNHJGFFB78DA,正義段,56.51,都市：其他:第二種住宅區,1,1,全筆移轉,00020009
RPSNMLQKMHJGFFB28DA,平等段,402.29,都市：其他:保護區,1,1,全筆移轉,05480000
RPSNMLQKMHJGFFB28DA,平等段,138.41,都市：其他:保護區,1,1,全筆移轉,05490000
RPSNMLQKMHJGFFB28DA,東晉段,9.30,都市：其他:綠地用地,12,6,持分移轉,10360000
RPVNMLRKNHJGFFB78DA,正義段,34.98,都市：其他:第二種住宅區,15,1,持分移轉,00020019
RPTQMLPJOHJGFCB38DA,惠安段,18.82,都市：其他:第四之一種商業區,100000,711,持分移轉,02450000
RPPNMLSJOHJGFHB48DA,清雅段,57.06,都市：其他:農業區,122646,4210,持分移轉,06240035
RPPNMLSJOHJGFHB48DA,清雅段,142.08,都市：其他:農業區,122646,4210,持分移轉,06240036
RPQNMLSJOHJGFHB58DA,清雅段,1932.30,都市：其他:農業區,1,1,全筆移轉,06240011
RPXOMLMKOHJGFIB98DA,北新段,16.90,都市：其他:住宅區,100000,500,持分移轉,10010000
RPRNMLTJMHJGFKB88DA,中蔗段,1856.42,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,09420000
RPRNMLOKNHJGFJB48DA,仁平段,8.08,都市：其他:商業區,10000,57,持分移轉,05200000
RPPOMLPKMHJGFAB47DA,公館段,4.42,都市：其他:第二種住宅區,1000000,1396,持分移轉,00620001
RPQPMLSLNHJGFAB18DA,麻園頭段,18.99,都市：其他:第二種住宅區,100000,777,持分移轉,00020011
RPPOMLPKMHJGFAB47DA,公館段,3.83,都市：其他:第一種商業區,1000000,1396,持分移轉,00630001
RPTNMLOKOHJGFIB68DA,中華段,2.42,都市：其他:第三種住宅區。,100000,130,持分移轉,09030000
RPQPMLSLNHJGFAB18DA,麻園頭段,1.45,都市：其他:第二種住宅區,1000000,7784,持分移轉,00020169
RPTNMLSKMHJGFBB18DA,陳平段,23.65,都市：其他:第二種住宅區,100000,997,持分移轉,32450000
RPPOMLSJNHJGFBB87DA,太原段,18.42,都市：其他:第三種住宅區。,100000,93,持分移轉,01400001
RPVNMLOLNHJGFBB18DA,松觀段,35.08,都市：其他:第二種住宅區,100000,2433,持分移轉,09960000
RPTNMLOLLHJGFCB87DA,西屯段,23.77,都市：其他:第二種住宅區,1000,97,持分移轉,12630005
RPQNMLNLNHJGFBB57DA,軍福段,21.81,都市：其他:第二種商業區,10000,62,持分移轉,01400000
RPTQMLSJMHJGFCB48DA,昌明段,638.40,都市：其他:第一之一種住宅區,1,1,全筆移轉,04490000
RPTQMLSJMHJGFCB48DA,昌明段,474.68,都市：其他:第一之一種住宅區,1,1,全筆移轉,04500000
RPTQMLSJMHJGFCB48DA,昌明段,597.12,都市：其他:第一之一種住宅區,1,1,全筆移轉,04510000
RPTQMLSJMHJGFCB48DA,昌明段,2007.39,都市：其他:第一之一種住宅區,1,1,全筆移轉,04520000
RPTQMLMLNHJGFCB18DA,西屯段,16.42,都市：其他:第二種住宅區,10000,98,持分移轉,22620000
RPSQMLNLNHJGFCB18DA,廣福段,7.30,都市：其他:農業區,10000,1148,持分移轉,01360012
RPSRMLOKOHJGFCB38DA,大墩段,15.01,都市：其他:第二種住宅區,100000,2188,持分移轉,00140000
RPSQMLNLNHJGFCB18DA,廣福段,47.81,都市：其他:乙種工業區,10000,1148,持分移轉,01360015
RPSQMLNLNHJGFCB18DA,廣福段,381.04,都市：其他:乙種工業區,1,1,全筆移轉,01440000
RPSQMLNLNHJGFCB18DA,廣福段,209.50,都市：其他:乙種工業區,1,1,全筆移轉,01450000
RPSQMLNLNHJGFCB18DA,廣福段,98.44,都市：其他:農業區,1,1,全筆移轉,01460000
RPSQMLNLNHJGFCB18DA,廣福段,30.94,都市：其他:乙種工業區,1,1,全筆移轉,01460002
RPSQMLNLNHJGFCB18DA,廣福段,207.65,都市：其他:農業區,1,1,全筆移轉,01470000
RPSQMLNLNHJGFCB18DA,廣福段,285.00,都市：其他:農業區,1,1,全筆移轉,01480000
RPSQMLNLNHJGFCB18DA,廣福段,253.37,都市：其他:農業區,1,1,全筆移轉,01490000
RPUNMLSJNHJGFDB48DA,圳前段,153.07,都市：其他:第一之一種住宅區,1,1,全筆移轉,01060000
RPXNMLOLNHJGFFB78DA,南簡段,91.00,都市：其他:第四種住宅區,1,1,全筆移轉,12450002
RPWRMLOKOHJGFCB78DA,豐富段,27.42,都市：其他:第三之一種商業區,1000000,9318,持分移轉,01460000
RPTQMLOJOHJGFFB58DA,市鎮南段,13.43,都市：其他:第三種商業區,10000,30,持分移轉,01490000
RPXQMLOJOHJGFFB98DA,市鎮南段,13.88,都市：其他:第三種商業區,10000,31,持分移轉,01490000
RPORMLOJOHJGFFB18DA,市鎮南段,13.43,都市：其他:第三種商業區,10000,30,持分移轉,01490000
RPQRMLOJOHJGFFB38DA,市鎮南段,13.88,都市：其他:第三種商業區,10000,31,持分移轉,01490000
RPXNMLRKOHJGFJB86DA,長億段,120.42,都市：其他:住宅區,1,1,全筆移轉,07860000
RPSRMLOJOHJGFFB58DA,市鎮南段,10.30,都市：其他:第三種商業區,10000,23,持分移轉,01490000
RPQNMLNKOHJGFAB57EA,大慶段,972.11,都市：其他:第一之一種住宅區,1,1,全筆移轉,01070000
RPRNMLOKOHJGFBB87EA,環中段,292.02,都市：其他:第一之一種住宅區,1,1,全筆移轉,01320000
RPWNMLRKOHJGFJB76DA,福星段,191.21,都市：其他:住宅區,1,1,全筆移轉,07950000
RPPNMLRKOHJGFBB97EA,仁平段,2007.64,都市：其他:第五種商業區,1,1,全筆移轉,03280000
RPPNMLSKOHJGFGB48DA,水底寮段上水底寮小段,1792.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,04170386
RPPNMLSKOHJGFGB48DA,水底寮段上水底寮小段,2153.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,04170387
RPPNMLSKOHJGFGB48DA,水底寮段上水底寮小段,1335.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,04170398
RPPNMLSKOHJGFGB48DA,水底寮段上水底寮小段,2209.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,04170399
RPPNMLRKOHJGFCB08EA,昌明段,805.02,都市：其他:第一之三種住宅區,1,1,全筆移轉,02010000
RPQNMLRKOHJGFBB08EA,敦和段,1086.66,都市：其他:第一之一種住宅區,1,1,全筆移轉,05590000
RPUNMLRKOHJGFCB58EA,昌明段,805.50,都市：其他:第一之三種住宅區,1,1,全筆移轉,01330000
RPTPMLRKOHJGFAB38DA,民生段一小段,46.00,都市：其他:第二種商業區,1,1,全筆移轉,00210012
RPRQMLMKOHJGFAB77DA,公館段,1.54,都市：其他:第二種住宅區,1000000,486,持分移轉,00620001
RPPPMLOKOHJGFAB67DA,旱溪段,10.53,都市：其他:第二種住宅區,10000,66,持分移轉,02270008
RPRQMLMKOHJGFAB77DA,公館段,1.33,都市：其他:第一種商業區,1000000,486,持分移轉,00630001
RPSNMLSKOHJGFAB18DA,平民段九小段,21.66,都市：其他:第二種住宅區,10000,354,持分移轉,00020026
RPVOMLKLNHJGFBB87DA,太和段,26.54,都市：其他:第三種住宅區。,100000,1817,持分移轉,00510000
RPPRMLRKMHJGFBB08DA,賴厝廍段,2.87,都市：其他:第一種商業區,10000,15,持分移轉,04380000
RPWNMLMKOHJGFDB28DA,豐洲段,436.25,都市：其他:第二種住宅區,1,1,全筆移轉,05000002
RPWNMLMKOHJGFDB28DA,豐洲段,643.58,都市：其他:第二種住宅區,1,1,全筆移轉,05000004
RPWRMLTJNHJGFCB09DA,南屯段,7.34,都市：其他:第二種住宅區,900000,4221,持分移轉,16020000
RPQNMLPLNHJGFFB18DA,大學段,96.10,都市：其他:第二種住宅區,1,1,全筆移轉,05230000
RPUNMLOKNHJGFEB28DA,水美東段,.10,非都市：特定農業區 ; 非都市編定：甲種建築用地,14,1,持分移轉,04330001
RPUNMLOKNHJGFEB28DA,水美東段,73.04,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,04390000
RPUNMLOKNHJGFEB28DA,水美東段,12.66,非都市：特定農業區 ; 非都市編定：甲種建築用地,14,1,持分移轉,04500000
RPUNMLOKNHJGFEB28DA,水美東段,7.76,非都市：特定農業區 ; 非都市編定：甲種建築用地,14,1,持分移轉,04500001
RPUNMLOKNHJGFEB28DA,水美東段,1.25,非都市：特定農業區 ; 非都市編定：甲種建築用地,14,1,持分移轉,04500002
RPQNMLTKOHJGFEB48DA,水美東段,.10,非都市：特定農業區 ; 非都市編定：甲種建築用地,14,1,持分移轉,04330001
RPQNMLTKOHJGFEB48DA,水美東段,71.38,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,04370000
RPQNMLTKOHJGFEB48DA,水美東段,12.66,非都市：特定農業區 ; 非都市編定：甲種建築用地,14,1,持分移轉,04500000
RPQNMLTKOHJGFEB48DA,水美東段,7.76,非都市：特定農業區 ; 非都市編定：甲種建築用地,14,1,持分移轉,04500001
RPQNMLTKOHJGFEB48DA,水美東段,1.25,非都市：特定農業區 ; 非都市編定：甲種建築用地,14,1,持分移轉,04500002
RPPNMLPKOHJGFDB87DA,向陽段,85.00,都市：其他:第二種商業區,1,1,全筆移轉,03620000
RPPNMLPKOHJGFDB87DA,向陽段,106.00,都市：其他:第二種商業區,1,1,全筆移轉,03630000
RPPNMLPKOHJGFDB87DA,向陽段,96.00,都市：其他:第二種商業區,1,1,全筆移轉,03650000
RPPNMLPKOHJGFDB87DA,向陽段,161.00,都市：其他:第二種商業區,1,1,全筆移轉,03660000
RPRRMLNKOHJGFFB48DA,銀聯段,457.00,都市：其他:第四種住宅區,1,1,全筆移轉,13750005
RPRRMLNKOHJGFFB48DA,銀聯段,24.00,都市：其他:第四種住宅區,1,1,全筆移轉,13750006
RPRRMLNKOHJGFFB48DA,銀聯段,561.00,都市：其他:第四種住宅區,1,1,全筆移轉,13750010
RPSNMLTLNHJGFGB88DA,大茅埔段,36.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,04320004
RPSNMLTLNHJGFGB88DA,大茅埔段,4.89,非都市：鄉村區 ; 非都市編定：乙種建築用地,18,4,持分移轉,04320005
RPSNMLTKNHJGFIB98DA,新喀哩段,81.36,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,02910000
RPXOMLMLMHJGFJB98DA,勤益段,155.63,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,08880000
RPOPMLRKOHJGFJB78DA,育賢段,21.59,都市：其他:住宅區,10000,34,持分移轉,01840004
RPRNMLQKOHJGFKB88DA,三德段,17.33,都市：其他:第四種住宅區,18,1,持分移轉,13420000
RPTNMLTKOHJGFAB38DA,大慶段,260.27,都市：其他:第一之一種住宅區,1,1,全筆移轉,00360000
RPRNMLQKOHJGFKB88DA,三德段,57.00,都市：其他:第四種住宅區,1,1,全筆移轉,13420041
RPPPMLRKOHJGFJB88DA,育賢段,17.14,都市：其他:住宅區,10000,27,持分移轉,01840004
RPRNMLRKOHJGFBB18EA,敦和段,237.89,都市：其他:第一種住宅區,1,1,全筆移轉,07700000
RPRNMLPLMHJGFIB58EA,成功段,.44,都市：其他:住宅區,10000,8,持分移轉,08610000
